,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
769,ReleaseEvent,2023-01-12 21:08:24+00:00,70704345,openedx/edx-enterprise,31442,johnnagro,40179672,openedx,published,3.60.11,3.60.11,"[3.60.11]
---------
fix: integrations log TypeErrors"
779,ReleaseEvent,2022-10-19 21:30:47+00:00,102102105,DonDebonair/slack-machine,854991,DonDebonair,,,published,v0.26.1,v0.26.1,"### Fixed

- Various documentation fixes
- Fix project metadata

**Full Changelog**: https://github.com/DonDebonair/slack-machine/compare/v0.26.0...v0.26.1"
995,ReleaseEvent,2021-04-07 11:02:11+00:00,75401165,weaveworks/grafanalib,22477854,JamesGibo,9976052,weaveworks,published,v0.5.11,0.5.11,"
* Added timeField field for the Elasticsearch target to allow the alert to change its state
* Added nameFilter field for the AlertList panel
* Added dashboardTags field for the AlertList panel

Thanks a lot for your contributions to this release, @dafna-starkware"
1985,ReleaseEvent,2021-04-09 09:56:25+00:00,78140919,online-judge-tools/oj,2203128,kmyk,64643724,online-judge-tools,published,v11.2.0,v11.2.0,-   [#869](https://github.com/online-judge-tools/oj/pull/869) use `gtime` for GNU time on macOS
2214,ReleaseEvent,2022-09-26 18:26:41+00:00,64843981,openreview/openreview-py,32438984,celestemartinez,4711862,openreview,published,v1.9.0,v1.9.0,"## Features
* Feature/Submission New API by @celestemartinez in https://github.com/openreview/openreview-py/pull/1306
* comment stage refactor by @celestemartinez in https://github.com/openreview/openreview-py/pull/1408
* Feat: Handle non json errors by @carlosmondra in https://github.com/openreview/openreview-py/pull/1412


## Fixes
* Fix: update support group webfield by @celestemartinez in https://github.com/openreview/openreview-py/pull/1407
* Fix/concurrent requests venue by @melisabok in https://github.com/openreview/openreview-py/pull/1410
* fix manifest: add journal files by @melisabok in https://github.com/openreview/openreview-py/pull/1413
* Journal: setup action editor matching for submitted submissions by @melisabok in https://github.com/openreview/openreview-py/pull/1396

**Full Changelog**: https://github.com/openreview/openreview-py/compare/v1.8.1...v1.9.0"
2307,ReleaseEvent,2023-06-11 21:21:59+00:00,231632884,3-manifolds/Spherogram,3139290,NathanDunfield,54450950,3-manifolds,published,2.2.1_as_released,v2.2.1,Improves compatibility with forthcoming SageMath 10.1.
2446,ReleaseEvent,2021-04-07 04:59:41+00:00,4127088,Azure/azure-sdk-for-python,53356347,azure-sdk,6844498,Azure,published,azure-monitor-opentelemetry-exporter_1.0.0b4,azure-monitor-opentelemetry-exporter_1.0.0b4,"## 1.0.0b4 (2021-04-06)

  **Features**
  - Add `from_connection_string` method to instantiate exporters
      ([#16818](https://github.com/Azure/azure-sdk-for-python/pull/16818))

  - Remove support for Python 3.5
      ([#17747](https://github.com/Azure/azure-sdk-for-python/pull/17747))
"
2527,ReleaseEvent,2022-02-04 13:25:05+00:00,103354538,BGmi/BGmi,41898282,github-actions[bot],31912536,BGmi,published,2.2.6,,"### Bug Fixes

- taobao non registery ([#308](https://github.com/BGmi/BGmi/issues/308))
"
2552,ReleaseEvent,2022-09-26 03:38:56+00:00,32944298,Z3Prover/z3,3085284,NikolajBjorner,11668813,Z3Prover,published,Nightly,Nightly,"nightly build

## Changes:

* 7b982a812eabf6e0a6ccccdf5fd1b157887dcf32 fix build
* 3df8b9c7e21f6f52ccf983872be286b1562eba44 Merge branch 'master' of https://github.com/z3prover/z3
* d7b9cc70d003ae9ad75062c89293be6f05fc3b99 smc
* 9be8fc7857024c8888695c0ec3814b6750a83a36 Add EUF (congruence closure) proof hints and checker to the new core
* 6f2fde87d1a58469cbc7f5a357aa9cab7cc7c3b5 move has-default up before merge of parents
* aadb1a2d446834d8e1fcdbcfd501513ac6eb5981 Update msvc-static-build.yml
* b3c2169838e12ea9c5da8d5a4c35faf8eb7dd412 Update msvc-static-build.yml
* 5ca53f37c00fa5aa7bbc713250092c3d9183ae3e Throw an exception if the variable in decide-callback is already assigned (#6362)
* 3dfff3d7a1fc013b5d6ab1cac1a4c0f3d88d97a0 tracing for fpa
* 1f150ecd5230808d660949d665ba49aee696890e #6319
<details><summary><b>See More</b></summary>

* 622687528344411b60fef18c49c8c77fcbe29380 fix regression with uninitialized variable
* c41b6da6bbbd2305abbda89d40760bca516ce234 #6319
* 79b43574424caadc740945e8d774911680bd55bd #6363
* 3d9512b93c765f873770a69c654513f89318a72b fix #6363
* de74e342c649e7ca253385a5b24b13530a6ab4c0 #5261
* 4c6d7158cbc05665a6d10bede1ffb81269b4db8f extended debugging for sat.euf
* c24d445886360b117f226fea438311103a9e6331 fix #6355
* b0d0c36b11e81e0b917d91b8762bbfa6abc77991 Add option 'MSVC_STATIC' (#6358)
* 00cf5ed4c72bd0de62422ffacd0a891368e048c5 GitHub Workflows security hardening (#6353)
* a67fe054d54d1fdd4a73dbcee9c56a27db239f92 Memory leak in .NET user-propagator (#6360)
* 58fad41dfa34df10b69b0b5969f84e9db61f3d5f Dotnet Api: Fix infinite finalization of Context (#6361)
* 42945de240e25efb51c1c78b9591894c7075eb4c #6319
* eba5a5d14193118db496ee46113939bd92a44627 Merge branch 'master' of https://github.com/z3prover/z3
* 4518f4fe02dcad10a88e7020262cf660563881a9 fix #6352
* 20250b200f472006e51d6d6bca3dec49821d5d51 #6319
* 7caf6a682bbd700a0db522380c4fe1f3f1610942 #6319 resolve for unsat core when using assumptions
* 9118a93e44a0c33d2a7c427d1ad15c7ecf99f6e8 [document] Add vcpkg instruction step (#6345)
* f4bea58852e094bb3ab5a72e6c0a71cec0e7969d #6319
* fce4d2ad9075586e778dc01d4ae649af9c48ccd2 #6319
* d6d34a8962bf33de661f0fd0d47873cbde849930 #6319
* 13f43ea107bf901f5d535045d79933bf7f89b513 bug fix for #6319
* e54635e0ed8cd237e6e085b2aa45368a8a98d348 rename statistics to something more meaningful: instantiations from MBQI are tagged with mbi
* 2b4ba5e170ba71446f69b3d1696a9246f7c1afc4 updated header file for arithmetic solver
* 0b9c9cbbcece6d399b0c17c9060d93c0580dc6d3 add a queue head to delay propagation
* d479bd9c53cf33b45c1852c7b9ee84d7f99b125e formatting
* c11bd79484b9c7b31abe2752315955df42f093f4 add assertions
* 9a987237d5e647e243feaa5bd832d9f2e1fc5094 don't rename uint_set but keep the original name
* bd4db4c41f88919da6f8fdb0a718717c9ee2d8d3 add option to rewrite and for arithmetic simplification
* 088898834caca29168f95f558d460648f3fe8899 filter length limits to be non-skolems and under concat/""""/unit
* af258d172022e4b8d9781749104f1de0fd5ee05f add method for accessing i'th domain sort in array #6344
* c47ca341b7d05aec8d5260ee181c78c4c958bf13 fix #6343
* 16ef89905d8b5702347021271bdd071d5bf80277 fix infinite loop in internalize
* 34969b71ee246e7b7e1c3b13dd782ba19c630bcd #6340 again - reduce new assertions in fresh iteration
* a6a5985f8ecc42bd8fffc40b97557a79489666ac fix #6341
* fd5448d26b00b6672ce90985ada529808ccdd429 fix #6340 - again
* c30b8842470203b1ae7ca02d08afdb0ad58f2a48 fix #6340
* 9b7c66ea7b93e49318b79afd8eb554fb246b8c15 revert update to netcoreapp version
* a5ad1097072e63e110c4d72dd9eec15c9a40ec4d suppress debug warnings when concurrent dec-ref is enabled. The contract with the client is that it doesn't invoke methods on auxiliary objects after the context is deleted. The client is not required to decrement reference counts
* ff679e0fcebb8ce4591669cf7b283dee739cdb65 increment version number
* edeeded4eaa0aaf6b98f32113b4a0531ed2bc8d8 remove DecRefQueue, use Z3_enable_concurrent_dec_ref (#6332)
* 3c8c80bbaccfdc7ecc17a128abe63896cb2fa0df fix #6336
* 809838fedeedbba84545a5e4bbc84c1ffdd8f977 solve for fold, expand rewrites under fold/map
* 53611f47df768c6018fbd1e357ba9d5d473c221b modify clauses used by not-contains
* 7a55bd568730df527b742d4ea9adcf07dc6f11a5 beta redex check is used in array theory to filter out safe as-arrays
* 3900c03b72720d4283adce274f903692558c2b51 make error message more descriptive
* 6df711254b39190fdb726058626b32026b338d67 fix type error when mapping over the empty sequence
* 831152547211a4d21d5c1bc3dff2a5a991e26bb2 map and fold cannot be treated as variables
* 4a652a4c0c088bd69cb7ea1ce0b45fdfd95c53ab relax giveup condition for as-array when it occurs only in beta redex positions.
* 0629353fdc36f7f97d5f219c202bdf19877f96a4 add match for foldli
* 660bdc33e34f1c3109c42d800339e94730d9dd98 fix #6330
* 058ed3de56256aacab0be7d664310e5909a55acb fix #6331
* 25b5b985e6f025e5467ea6376410d9e8f32c5359 Missing overload for conflict (#6329)
* 55d5af00cc5c1f46f17cb90cdce94fcb6f0ef012 disable bv delay until it is debugged #6324
* 5322d4f24154b37d1e13e04731a42aa7b077ae13 fix #6326
* adf6e98cdfca7450670fff1a237790de44daf900 Handle `_out(STRING)` parameters in Java API (#6325)
* 9732169b040f7f85c5b11854e5ed30bff5ca013c #6320
* 9717dadd9f7a823e5a90bc704d935d8c466e44af Use glibc's malloc_usable_size when available (#6321)
* 6a61efbf99a9b15b95d524f9fe8555c1350c53c1 add missing override
* fcc6e6c899bb5d3d7cd26563bcfbac08e22ae49e doc bug
* 8dc8de8ccd4baae90bcbab7c41fe2403cab51502 lazy multiplier experiment
* 616fc2cbd5522137b78097c247feb04e266ff780 fix #6314
* b49ffb8a87782b1119fe6e088d51ec5afb802813 indentation
* b9ddb11701c4b6c68676fb6f938d664c59855855 add static love

This list of changes was [auto generated](https://dev.azure.com/z3build/Z3Build/_build/results?buildId=4566&view=logs).</details>"
2595,ReleaseEvent,2021-07-29 18:46:33+00:00,205640741,Sigmmma/binilla,24233409,gbMichelle,60371577,Sigmmma,published,1.3.7,[1.3.7],"## [1.3.7]
### Changed
 - Fix tags not saving on Python 3.9 (Thank you @delan!)"
2601,ReleaseEvent,2021-11-29 08:13:08+00:00,77054015,KE-works/pykechain,1391724,jberends,24698346,KE-works,published,v3.17.0,v3.17.0,"v3.17.0 (29NOV21)
-----------------
* :+1: When a part is searched that on its `id` or `pk` than the `Client.part()` call will perform a API call to the detail route of the part api. This will greatly reduce the overhead on large databases and improve performance. (#1064)
* :+1: dependent versions for development: sphinx (4.3.1), twine (3.6.0), coveralls (3.3.1), coverage (6.2)"
3051,ReleaseEvent,2021-07-26 12:03:01+00:00,28855778,matrix-org/matrix-python-sdk,1342360,anoadragon453,8418310,matrix-org,published,v0.4.0,v0.4.0,"This is a new release to address the incompatibility between matrix-python v0.3.2 and Synapse v1.38.0. See #320 for the full details.

Changes since v0.3.2:

* Experimental support for encrypted rooms has been implemented. Note that
  the functionality is disabled by default, but can be enabled by first
  installing the native `libolm` library (v3.0.0+), then the
  encryption-related python dependencies with:

      pip install matrix-client[e2e]

* Add an option (`use_authorization_header`) for sending auth tokens using the HTTP Authorization
  header instead of the `access_token` query parameter.
* Add the ability to set the room name and whether room federation is allowed with `create_room()`.
* Catch MissingSchema errors that could be raised by the http library
  (see issue #221 for details).
* Add `urllib3` as an explicit dependency.
* Include the SDK version in the User Agent of requests.
* Speed up membership handling code in rooms.
* Use lexicographical sort to room displayname calculation.
* Add a new method, `whoami`, for determining the Matrix ID of the
  currently authenticated user.
* Better support for global vs. per-room display names.
* Better handling of users who lack a display name.
* Add support for specifying a filename when uploading media.
* Numerous fixes to the tests."
3133,ReleaseEvent,2022-09-23 07:33:54+00:00,143328315,mindsdb/mindsdb,4068133,StpMax,31035808,mindsdb,published,v22.9.4.0,v22.9.4.0,"hew handlers:
 - Hive
 - D0lt
 - YugabyteDB
 - TimescaleDB

bugfixes:
 - predictor entry will appear in 'predictors' table immediately after the ""retrain predictor"" call, without delay.
 - no more unnecessary 'null' records in the output of timeseries prediction

updates of documentation"
3314,ReleaseEvent,2023-06-27 14:08:37+00:00,161867312,taskcluster/taskcluster,59450477,taskcluster-bot,6257436,taskcluster,published,v53.2.1,v53.2.1,"### GENERAL

▶ [patch] [#6237](https://github.com/taskcluster/taskcluster/issues/6237)
Fix the case where a generic worker won't upload its log on a malformed payload error. This has been broken since v48.2.0 from PR [#6107](https://github.com/taskcluster/taskcluster/pull/6107).
"
3360,ReleaseEvent,2021-08-03 22:27:22+00:00,16274633,23andMe/Yamale,7386305,mildebrandt,1323264,23andMe,published,3.0.8,3.0.8,This release fixes a bug where a well-formed schema file can execute arbitrary code on the system running Yamale. 
3408,ReleaseEvent,2021-04-23 08:18:23+00:00,124087254,seatsio/seatsio-python,1332102,mroloux,6747079,seatsio,published,v60.1.0,v60.1.0,Added event and chart reports by object type
