,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
169,ReleaseEvent,2022-11-11 00:19:17+00:00,15634794,browniebroke/deezer-python,41898282,github-actions[bot],,,published,v5.7.0,v5.7.0,"### Feature
* Manage user's friends ([#610](https://github.com/browniebroke/deezer-python/issues/610)) ([`6e116f5`](https://github.com/browniebroke/deezer-python/commit/6e116f5dfaab8f122a77c2c01d53fa0f7d8cac5e))"
339,ReleaseEvent,2021-07-20 07:02:33+00:00,51361989,FPGAwars/apio,1286062,Obijuan,18257418,FPGAwars,published,v0.7.3,v0.7.3,"* [Toolchain ECP5](https://github.com/FPGAwars/toolchain-ecp5):
  * **OpenFPGALoader** tool added for programing the ECP5 FPGAs (Thanks to [Fernando Mosquera](https://github.com/benitoss) (@benitoss)) 
* New apio package: [oss-cad-suite](https://github.com/FPGAwars/tools-oss-cad-suite/wiki)
  * Currently only with the system tools: lsusb, lsftdi, ftdi_eeprom  
* Apio [system package](https://github.com/FPGAwars/tools-system/wiki) marked as obsolete (although it can still be installed and used). Use the oss-cad-suite apio package instead
* Refactoring and documentation of the code"
470,ReleaseEvent,2021-07-09 15:22:11+00:00,19530263,atlassian-api/atlassian-python-api,12548235,gonchik,43281909,atlassian-api,published,3.12.1,New release with refactored jira module,subj
502,ReleaseEvent,2023-06-13 14:40:32+00:00,16316451,googleapis/google-cloud-python,55107282,release-please[bot],16785467,googleapis,published,google-cloud-securitycenter-v1.22.0,google-cloud-securitycenter: v1.22.0,"## [1.22.0](https://github.com/googleapis/google-cloud-python/compare/google-cloud-securitycenter-v1.21.0...google-cloud-securitycenter-v1.22.0) (2023-06-13)


### Features

* Add user agent and DLP parent type fields to finding's list of attributes ([#11390](https://github.com/googleapis/google-cloud-python/issues/11390)) ([8a5784b](https://github.com/googleapis/google-cloud-python/commit/8a5784b16bd8493e2c5e831e4ed62c0407f776c3))"
660,ReleaseEvent,2022-10-26 18:52:38+00:00,38982731,home-assistant/frontend,41898282,github-actions[bot],13844975,home-assistant,published,20221026.0,20221026.0,"## What's Changed

* Add my link to add zwave and zigbee devices (#14126) @bramkragten
* Add water to energy dashboard (#14194) @bramkragten
* Use statistics for sensors in more info history (#14199) @bramkragten
* update border radius to 12px (#14201) @piitaya
* Add option to show entity picture in tile card (#14196) @piitaya
* Fix enlarging more info dialog (#14200) @bramkragten
* Add autocomplete to login and MFA setup (#14065) @steverep
* Add icons to device config dashboard (#14184) @bramkragten
* Group fields in tile editor (#14175) @piitaya
* Remove conditional element from DOM when hidden (#13955) @rjackson
* Add wind_speed sensor device class (#14030) @epenet
* Format numeric entities with integer value and step as integer instead of float (#14112) @joshmcrty
* Move re-order button at triggers/conditions/actions level. (#14185) @piitaya
* Update ZHA manage device dialog to use a form for cluster command arguments (#14052) @dmulcahey
* Add week period to statistics card (#14162) @mib1185
* remove hardware from integration descriptions (#14189) @bramkragten
* Adapt to energy sensors supporting GJ (#14181) @emontnemery
* Fix back handling of add integration dialog (#14187) @bramkragten
* Use warning in ha-alert for breaks_in_ha_version (#14186) @ludeeus
* Add state color to tile card (#14128) @piitaya
* Fix camera dialog (#14179) @NobleKangaroo
* Refactor ha-form margins (#14176) @piitaya
* Allow gas units to be overriden (#14173) @epenet
* Pass helper to ha-form subtypes (#14165) @steverep
* Add icons to automations dashboard (#14182) @frenck
* Fix more info dialog edit button for script (#14180) @piitaya
* Remove default sequence from new scripts (#14183) @frenck
* All new water device class (#14174) @epenet
* Add icon for receiver deviceclass (#14158) @mvdwetering
* Bump home-assistant/wheels from 2022.06.7 to 2022.10.1 (#14171) @dependabot
* Disable sidebar edit mode on drawer close (#14169) @pierosavi
* fix back button in hassio addons (#14161) @bramkragten
* Fix back button in ha-card (add border-radius) (#14172) @Misiu
* Add slider bar (#14094) @piitaya
* Revert ""Fix typo when deleting an integration. Fixes #14135"" (#14149) @steverep
"
703,ReleaseEvent,2022-08-09 11:47:15+00:00,226992672,googleapis/python-vision,55107282,release-please[bot],16785467,googleapis,published,v3.1.0,v3.1.0,"## [3.1.0](https://github.com/googleapis/python-vision/compare/v3.0.0...v3.1.0) (2022-08-05)


### Features

* Add TextDetectionParams.advanced_ocr_options ([#464](https://github.com/googleapis/python-vision/issues/464)) ([0886a2d](https://github.com/googleapis/python-vision/commit/0886a2d444c2ec9067eb36286d258f569b02954b))"
899,ReleaseEvent,2023-06-04 10:58:44+00:00,32192238,libtcod/python-tcod,41898282,github-actions[bot],40313210,libtcod,published,16.0.3,16.0.3,"### Changed
- Enabled logging for libtcod and SDL.

### Deprecated
- Deprecated using `tcod` as an implicit alias for `libtcodpy`.
  You should use `from tcod import libtcodpy` if you want to access this module.
- Deprecated constants being held directly in `tcod`, get these from `tcod.libtcodpy` instead.
- Deprecated `tcod.Console` which should be accessed from `tcod.console.Console` instead.
"
931,ReleaseEvent,2021-08-04 01:58:22+00:00,4127088,Azure/azure-sdk-for-python,53356347,azure-sdk,6844498,Azure,published,azure-mgmt-apimanagement_2.1.0,azure-mgmt-apimanagement_2.1.0,"## 2.1.0 (2021-08-03)

**Features**

  - Model OperationResultContract has a new parameter id_properties_id
  - Model OperationResultContract has a new parameter name
  - Model OperationResultContract has a new parameter type
  - Model TenantConfigurationSyncStateContract has a new parameter last_operation_id
"
1146,ReleaseEvent,2023-01-23 15:49:27+00:00,226992528,googleapis/python-error-reporting,55107282,release-please[bot],16785467,googleapis,published,v1.8.1,v1.8.1,"## [1.8.1](https://github.com/googleapis/python-error-reporting/compare/v1.8.0...v1.8.1) (2023-01-20)


### Bug Fixes

* Add context manager return types ([26a0749](https://github.com/googleapis/python-error-reporting/commit/26a074998b0c0a0697ed03086f7e1f6c4b77e35a))


### Documentation

* Add documentation for enums ([26a0749](https://github.com/googleapis/python-error-reporting/commit/26a074998b0c0a0697ed03086f7e1f6c4b77e35a))"
1311,ReleaseEvent,2023-03-25 07:38:49+00:00,80701928,pschmitt/pynuki,37886,pschmitt,,,published,1.6.2,1.6.2,"## What's Changed
* Fix device Type V3 by @FabianKielkopf in https://github.com/pschmitt/pynuki/pull/81

## New Contributors
* @FabianKielkopf made their first contribution in https://github.com/pschmitt/pynuki/pull/81

**Full Changelog**: https://github.com/pschmitt/pynuki/compare/1.6.1...1.6.2"
