,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
217,ReleaseEvent,2022-10-19 20:50:45+00:00,102102105,DonDebonair/slack-machine,854991,DonDebonair,,,published,v0.23,v0.23.0,"### Changed

- Switch to Poetry for project and dependency management
- Bump `apscheduler` from 3.7.0 to 3.8.0 ([#497](https://github.com/DonDebonair/slack-machine/pull/497))

### Fixed

- Various CI fixes

**Full Changelog**: https://github.com/DonDebonair/slack-machine/compare/v0.22...v0.23"
222,ReleaseEvent,2023-05-07 06:28:48+00:00,62207281,wwrechard/pydlm,8441202,wwrechard,,,published,0.1.1.12,Test first github release,
542,ReleaseEvent,2022-02-16 10:27:30+00:00,91571506,sentinel-hub/sentinelhub-py,31988337,zigaLuksic,31830596,sentinel-hub,published,v3.4.4,Version 3.4.4,"Changelog:

- Improved handling of AWS credentials
- Corrected LandSat units for bands with surface temperature
- Added deprecation warning for Fis service
- Various minor improvements
"
638,ReleaseEvent,2022-10-26 17:31:29+00:00,97101009,elastic/apm-agent-python,702318,basepi,6764390,elastic,published,v6.13.0,v6.13.0,"### Features
 * Add support for Python 3.11
 * Add backend granularity data to SQL backends as well as Cassandra and pymongo #1585, #1639
 * Add support for instrumenting the Elasticsearch 8 Python client #1642
 * Add `*principal*` to default `sanitize_field_names` configuration #1664
 * Add docs and better support for custom metrics, including in AWS Lambda #1643
 * Add support for capturing span links from AWS SQS in AWS Lambda #1662

### Bug fixes
 * Fix Django's `manage.py check` when agent is disabled #1632
 * Fix an issue with long body truncation for Starlette #1635
 * Fix an issue with transaction outcomes in Flask for uncaught exceptions #1637
 * Fix Starlette instrumentation to make sure transaction information is still present during exception handling #1674

### New Contributors
* @francoisfreitag made their first contribution in https://github.com/elastic/apm-agent-python/pull/1632
* @mukhamux made their first contribution in https://github.com/elastic/apm-agent-python/pull/1635
* @LucaWintergerst made their first contribution in https://github.com/elastic/apm-agent-python/pull/1637
* @nuno407 made their first contribution in https://github.com/elastic/apm-agent-python/pull/1640
* @marcoffee made their first contribution in https://github.com/elastic/apm-agent-python/pull/1655

**Full Changelog**: https://github.com/elastic/apm-agent-python/compare/v6.12.0...v6.13.0"
1012,ReleaseEvent,2022-08-31 09:29:07+00:00,3072629,python-jsonschema/jsonschema,41898282,github-actions[bot],100241624,python-jsonschema,published,v4.15.0,v4.15.0,"## What's Changed
* Enable dedicated API documentation page(s) by @Julian in https://github.com/python-jsonschema/jsonschema/pull/989


**Full Changelog**: https://github.com/python-jsonschema/jsonschema/compare/v4.14.0...v4.15.0"
1133,ReleaseEvent,2021-08-11 18:20:19+00:00,4127088,Azure/azure-sdk-for-python,53356347,azure-sdk,6844498,Azure,published,azure-template_0.1.0b1043092,azure-template_0.1.0b1043092,"## 0.1.0b1043092 (2021-08-11)
- Testing release tag version
"
1240,ReleaseEvent,2022-09-30 00:08:43+00:00,22072746,pantsbuild/pex,41898282,github-actions[bot],3065172,pantsbuild,published,v2.1.106,pex 2.1.106,"---

## 2.1.106

TODO: Add CHANGES.rst entries.
"
1403,ReleaseEvent,2022-08-23 14:24:38+00:00,459368113,py-mine/mcstatus,4098674,kevinkjt2000,76232844,py-mine,published,v9.4.0,v9.4.0,"## What's Changed
* Rewrite CLI part with stdlib module `argparse` by @PerchunPak in https://github.com/py-mine/mcstatus/pull/376
* click dependency is no longer required


**Full Changelog**: https://github.com/py-mine/mcstatus/compare/v9.3.1...v9.4.0"
2113,ReleaseEvent,2022-02-03 19:53:23+00:00,38982731,home-assistant/frontend,41898282,github-actions[bot],13844975,home-assistant,published,20220203.0,20220203.0,"## What's Changed

* Add name of integration to diagnostics when more than 1 (#11523) @bramkragten
* Clear old src when disconnected so we can't fetch it with the wrong t… (#11528) @bramkragten
* Revert ""Mobile click accessibility"" (#11526) @bramkragten
* Use css to hide hint in quickbar (#11527) @bramkragten
* Fix dialog heading aria label (#11524) @bramkragten
* Handle unknown toggle state (#11522) @bramkragten
* Add filtering to system log card and error log card (#11166) @kubawolanin
* Design home - Fix GitHub Links (#11519) @fpro1212
* Guard load diagnostics (#11518) @balloob
* Make sure we load data in update card (#11516) @ludeeus
* Only upload wheels to PyPI (#11514) @cdce8p
"
2143,ReleaseEvent,2021-08-16 10:38:34+00:00,30820133,processout/processout-python,85549270,andrea-vasapollo-cko,9166656,processout,published,v6.19.0,increment authorization,"Implemented increment authorization functionality

"
2277,ReleaseEvent,2022-02-09 12:14:20+00:00,61813823,PyThaiNLP/pythainlp,8536487,wannaphong,32934255,PyThaiNLP,published,v3.0.3,PyThaiNLP v3.0.3 Released!,"`PyThaiNLP v3.0.3` is This release is a bug fix release of `PyThaiNLP 3.0.2`.

**Bug Fixed**
- Fixed TypeError in pythainlp.spell.symspellpy https://github.com/PyThaiNLP/pythainlp/issues/650

You can install by `pip install pythainlp` or upgrade by `pip install -U pythainlp`.


Documentation: https://pythainlp.github.io/docs/3.0/index.html

Report bug: https://github.com/PyThaiNLP/pythainlp/issues

See [PyThaiNLP 3.0 change log#545](https://github.com/PyThaiNLP/pythainlp/issues/545)


## Contributors

<a href=""https://github.com/PyThaiNLP/pythainlp/graphs/contributors"">
  <img src=""https://contributors-img.firebaseapp.com/image?repo=PyThaiNLP/pythainlp"" />
</a>

Thanks all the [contributors](https://github.com/PyThaiNLP/pythainlp/graphs/contributors). (Image made with [contributors-img](https://contributors-img.firebaseapp.com))"
2297,ReleaseEvent,2022-08-21 00:36:05+00:00,83542054,undertheseanlp/underthesea,1780281,rain1024,34150055,undertheseanlp,published,open-data-voice-ipa,open-data-voice-ipa,Voice IPA Repository
2530,ReleaseEvent,2023-03-31 12:18:43+00:00,103354538,BGmi/BGmi,41898282,github-actions[bot],31912536,BGmi,published,v4.0.0,,"### Features

- new web ui ([#435](https://github.com/BGmi/BGmi/issues/435))
"
2589,ReleaseEvent,2021-08-08 13:04:55+00:00,137738902,mvdh7/pytzer,8830314,mvdh7,,,published,v0.5.0,Pytzer: the Pitzer model for chemical activities and equilibria in aqueous solutions in Python,"**Changes in v0.5.0**

  * Switched from Autograd to [JAX](https://jax.readthedocs.io/en/latest/) for faster automatic differentiation and JIT compilation.
  * Renamed and reorganised virtually everything."
2600,ReleaseEvent,2022-08-28 03:39:14+00:00,32944298,Z3Prover/z3,3085284,NikolajBjorner,11668813,Z3Prover,published,Nightly,Nightly,"nightly build

## Changes:

* dd91fab6f434aff5aef0db7886a23f8ddc90c261 Merge branch 'master' of https://github.com/Z3Prover/z3
* 159026b5e878a4ffee771725e0262754ace15c0d regression fix to ackerman gc and memory smash, perf fix for handling bv2int axioms, perf fix for filtering ackerman
* 458f417f44c1ef53f352899bb317e6367982fd7d move drat functionality into euf
* 1ffbe23ee3e85dd8b4cba81a3481d8e3158f6115 add virtual destructor to fix build
* 1894c86ee015eafbacb0730d44d625034271d6e4 virtual
* ca0a82952fa551668d53583eedd5b27a60c55c45 add function pointer to class to see how MacOs build reacts
* 0d7b7a417a3b3743546324af43d154cfe8d09c17 selectively re-add solver_params
* 5f2387b3be9ea974bd95b17899d099fd7344c293 revert some changes that coincide with breaking macos build
* a628e4c4e5cbb5db727f643c647302eec77e370c updates to printer to get instantiations, take 1
* f0eee41ab987c8b34b03687a87a2bcaa365c8373 include depenency
<details><summary><b>See More</b></summary>

* 6c165e89dcc88da56f7fdc8a51349478f0574947 #6299
* f6e151a49cab91f31c24f838bea8d8df5be2d742 assert
* d975886cdcfc9e03107bf17e666938582a13dfa8 fix #6300
* fb8532bf55a63e9cb53cbe7d3d4aa825ed73bccb succinct logging
* 74c61f49b4fbdcc4920a62253eaed0c6cac26aa0 move std::function to header of sat-drat - alignment?
* c6263587c3a1f44849802ad3875e5c9e40086270 fix validator bug returning true for unprocessed case, bug reported in #6116
* ce1f3987d9ad2a9141e9e6d2d66cdd9dadf59427 fix unsoundness in quantifier propagation #6116 and add initial lemma logging
* 912b284602d8efda658de4706405e7f3fedc9b57 disable validate_hint too permissive
* 2f8b13368da6685f569c83949cb0259bd09cdf8f add redirect for warnings
* fbf9e3004f870749694c9f9c4494293f286a8959 ack
* fbfb28eba958d34974f373f957533c4d808a52d3 update release notes
* 916d1dbb137cb5192ec9099f1e5487c68844fbed fix default parameter regression
* 7ab904bfc61a6ee38d95d3d8c48a8dbfbaf52559 remove spurious file
* 0eea021dc32761a1dd854fd6dfa27427b12080fb include global parameters and fixup for HTML meta-characters
* f6e4a45f4beddb1b213f3233527777aed681a0bd Merge branch 'master' of https://github.com/z3prover/z3
* 64e0e785e786a1baa2bf4e32dfe16727bd11ad25 #5953
* 09ab575d2933531449e30955e67ccac2c79c3807 parens
* daa24ef4ced30c2d9164c8907471cc49504fd0b1 add missing error check
* 9eb4237dfe23a70ec15b5e55b6ee2688d1ef46bd fix #6292
* a38308792efceb062fd1b9d5ad6c52ef9a47f552 #6288
* 409230259095bdc157321c5bdc2d8644f1157fda use interface for creating unary equalities
* 17fc43847623bff8a0a3e2fb1ebfbd6719e6d23a don't have bv-ackerman influence simplification
* be0cd74c71eb3e6f9709fb05e5aba78ba13ec35f #6289
* 2181a0ff7464ab4c6a140d258d6f1ad36689b501 #6289
* 56fb1615327b75567bbf2b3c5c64806f7ba6d9ff ADT-constructor generation crashed in .NET/Java when no (= default) fields are given (#6287)
* 6ba9ada1e2d4aefd6cbe0602b743124b40e11628 Fix typos. (#6291)
* 706f7fbdc786509169abbb8483f055da9e1689e7 Fix some warnings about unused stuff. (#6290)
* d5d77dfe642181d61f033be508daba2fc88bb286 minor code simplifications
* 08bf7a62933c787c5184b64727a849b551ecf2a2 fix name
* 665ef2c6bae91fb13e7cf4f9aab37b89d08c473a add missing new
* bb5d81195c124f74906da83c4a58e03c3624f14b use equalities
* b26420ed997a6a064b8fdb243e7d2d07541a321a #6285
* ea8b118eb1c50a3ca1138af5d1b4c34d7d77fa85 Android CI: Configure with CMAKE_ANDROID_API (#6284)
* e83a70f9ad2153d480118b7d384e9016fe00dc02 add newlines for description
* 514eaf33aae719e750be664940a00774fef3cf38 Merge branch 'master' of https://github.com/z3prover/z3
* 600b4491aa7c21d101098e699a6d25073dde6216 don't forget parameter documentation
* 540e36e6cba7501a0b3f86e246cbaade20f35f2e roll version number

This list of changes was [auto generated](https://dev.azure.com/z3build/Z3Build/_build/results?buildId=4531&view=logs).</details>"
