,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
95,ReleaseEvent,2016-09-16 23:27:49+00:00,31894637,amol-/dukpy,601423,amol-,,,published,0.0.5,Version 0.0.5,"* Experimental Support for LESSC through `CompileLess` webassets filter
* Support for `console.warn`, `console.error` and `console.info`
* WebAssets filter for JSX
* Support for scoped packages installation in `dukpy-install`
* New `dukpy` command now provides a quick way to run scripts from command line
* Babel upgraded to 6.14
* `BabelJS` webassets filter now has support for `BABEL_MODULES_LOADER` option to point if CommonJS or SystemJS should be used for modules management in transpiled JS "
659,ReleaseEvent,2017-04-10 21:19:33+00:00,33614304,nvbn/thefuck,1114542,nvbn,,,published,3.16,,"* Repeated fucking fucks up with UnicodeDecodeError (Python 2.7.6) #623
* Improve handling of command line arguments #620
* idea: fuck-it repeatedly until command works #614
* allow for a flag that executes immediately #531
* Please put eval $(thefuck --alias) in your ~/.zshrc. #585"
764,ReleaseEvent,2016-08-29 10:43:09+00:00,12535703,csparpa/pyowm,5172190,csparpa,,,published,2.4.0,Release 2.4.0," * New features:
    - `weather_at_ids`
    - `weather_history_at_coords`
    - introduced support for Python 3.4 and 3.5
 * Bugfixes: full support for Unicode place names
 * Enhancements:
    - datetime representation of reception/reference times in `Weather`, `Forecast`, `History` objects
    - better exception hierarchy
 * Updated city ID registry files"
831,ReleaseEvent,2017-02-07 15:46:06+00:00,37556070,gplepage/gvar,1808545,gplepage,,,published,v8.2,gvar version 8.2,Minor additions: hdf5 format support in gvar.dataset.Dataset; del g[k] for BufferDict g; small bug fixes.
832,ReleaseEvent,2015-12-10 06:27:55+00:00,4461331,ifduyue/xxtea,568900,ifduyue,,,published,v1.0,,"* Fixed: unbound write
* Changed: raises ValueError instead of TypeError

---

Full list of changes: https://github.com/ifduyue/xxtea/compare/v0.2.1...v1.0"
964,ReleaseEvent,2017-07-19 05:26:11+00:00,17304005,wmayner/pyemd,1775632,wmayner,,,published,0.4.4,0.4.4,Clarify docstrings and error messages.
990,ReleaseEvent,2017-05-14 16:47:06+00:00,37823900,Grunny/zap-cli,230630,Grunny,,,published,v0.7.0,v0.7.0,* Update zap-cli to support Python 3.5
1005,ReleaseEvent,2015-07-30 11:53:57+00:00,13943006,MrYsLab/PyMata,5189838,MrYsLab,,,published,v2.09,Issue #19 Fix,This release adds a small delay to the pymata_serial loop as suggested in [issue 19](https://github.com/MrYsLab/PyMata/issues/19).
1268,ReleaseEvent,2015-09-07 22:20:53+00:00,15804783,jochym/Elastic,5993422,jochym,,,published,v4.0.12.2,Fix python 3 support (byte vs. unicode),
1352,ReleaseEvent,2018-08-16 23:32:33+00:00,140285687,osmr/imgclsmob,25412623,osmr,,,published,v0.0.4,CondenseNet models ,CondenseNet models are ready to use
1487,ReleaseEvent,2017-02-12 00:04:53+00:00,81689370,arraylabs/pymyq,1139563,arraylabs,,,published,v0.0.2,,
1713,ReleaseEvent,2016-01-30 15:39:53+00:00,11380094,msiemens/tinydb,1873922,msiemens,,,published,v2.0.1,v2.0.1,
2154,ReleaseEvent,2015-09-21 17:59:39+00:00,9794086,nabla-c0d3/nassl,1915165,nabla-c0d3,,,published,v0.12,Nassl v0.12,Compatible with SSLyze v0.12
2187,ReleaseEvent,2017-05-08 12:14:59+00:00,81961382,rbnvrw/nd2reader,1511097,rbnvrw,,,published,3.0.2,,"* Fixed iteration over other axis than `t`/multiple axes (issue #2)
* Guess a default axis to iterate over (issue #2)
* Use the right image group number when there is no `z` axis"
2972,ReleaseEvent,2015-11-21 04:52:35+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,published,v8.0.0,v8.0.0,"(these notes are kind of a bit retroactive, but better late than never :-) I've just copied them from the 8.0.0rc9 notes actually...)

Native library downloads:

- http://deepcl.hughperkins.com/Downloads/
- usage instructions in the readme, https://github.com/hughperkins/DeepCL

Python wrappers:

- first activate the native libraries, as per the native library readme above
- now do pip install --pre DeepCL
- do python -c ""import PyDeepCL; cl = PyDeepCL.DeepCL()"" to check all is working

Changes since 5.x:

- added clblas
- added im2col
- python wrappers now a thin layer around the standard native libraries, rather than having separate native library build process for python
- lua wrappers removed (please use https://github.com/hughperkins/cltorch and https://github.com/hughperkins/clnn if you want to train convolutional neural networks using lua)
- installation process has changed, so please follow the instructions in the readme
- the commandline utilities are now called deepcl_train and deepcl_predict, in place of deepclrun, deepclexec, etc

(Note that 6.x only had a single release, then the clblas / build overhaul was immediately started, producing 8.x. I skipped 7.x by accident :-P )
"
3127,ReleaseEvent,2016-09-03 16:27:49+00:00,6002572,santoshphilip/eppy,2014885,santoshphilip,,,published,r0.5.3,Release version r0.5.3,"# release r0.5.3

## 2016-07-21

tab completion of fileds (of idfobjects) works in ipython and ipython notebook

## 2016-07-09

added:

- construction.rfactor and material.rfactor
- construction.uvalue and material.uvalue
- construction.heatcapacity and material.heatcapacity
- the above functions do not work in all cases yet. But are still usefull

added:

- zone.zonesurfaces -> return all surfaces of the zone
- surface.subsurfaces -> will return all the subsurfaces (windows, doors etc.) that belong to the surface

added two functions that scan through the entire idf file:

- EpBunch.getreferingobjs(args)
- EpBunch.get_referenced_object(args)
- they make it possible for an idf object to scan through it's idf file and find other idf objects that are related to it (thru object-list and reference) 


## 2016-05-31

refactored code for class IDF and class EpBunch
fixed a bug in modeleditor.newidfobject



"
3265,ReleaseEvent,2015-11-23 21:41:32+00:00,33266451,JimmXinu/FanFicFare,11446969,JimmXinu,,,published,v2.2.15,FanFicFare v2.2.15,"# Installation instructions:

Plugin:
---

Install zip attached file.

Web service:
---

http://fanficfare.appspot.com/

Command line interface:
---
Rather being delivered as a zip file with dependencies included, FanFicFare is delivered as a `pip` Python package.  It's been tested on Python 2.6 and 2.7, but not on Python 3.

`pip install FanFicFare`
or
`pip install --upgrade FanFicFare`
...to update.

(pip will automatically install dependencies beautifulsoup4, html5lib, chardet and six.)

Run `fanficfare -h` from command-line.

Changes:


- Add series00-04HTml to defaults.ini for AO3.

- Comment out debug that can cause additional errors depending on content.

- Add html5lib to more BS4 calls, convert another place to BS4.

- Fix for whofic.com with replace_br_with_p.

- Fix for UnNew epubs with & or double quote in chap title.

- Add sort_ships_splits and ships_CHARS.

- Reduce over long error msgs when editing personal.ini(plugin).

- Update translations(plugin).

- Change str() to unicode() many places.

- Make sort_ships honor doreplacements (and .NOREPL) flag.

- Updates for mediaminer.org."
3269,ReleaseEvent,2016-04-09 09:48:05+00:00,2294792,Kwpolska/pkgbuilder,327323,Kwpolska,,,published,v4.2.8,,* Show help message for pb -Sh (Issue #44)
3624,ReleaseEvent,2017-09-07 17:08:29+00:00,80448443,pierky/arouteserver,6806218,pierky,,,published,v0.10.0,,"- New feature: when IRRDB-based filters are enabled and no AS-SETs are configured for a client, if the `cfg.filtering.irrdb.peering_db` option is set ARouteServer tries to fetch their values from the client's ASN record on PeeringDB.

  Related: [issue #7](https://github.com/pierky/arouteserver/issues/7)

- Improvement: config building process performances,

  - reduced memory consumption by moving IRRDB information from memory to temporary files;

  - responses for empty/missing resources are also cached;

  - fix a wrong behaviour that led to multiple PeeringDB requests for the same ASN.

- Improvement: `clients-from-euroix` command, the new `--merge-from-peeringdb` option can be used to integrate missing information into the output clients list by fetching AS-SETs and max-prefix limit from PeeringDB.

Moreover, new *realistic* scenarios have been tested by feeding ARouteServer with lists of clients pulled from actual IXPs' members lists and making it generate feature-rich configurations, that have been finally loaded into BIRD and OpenBGPD to verify their validity.  More details [here](https://arouteserver.readthedocs.io/en/latest/REALTESTS.html).

**Upgrade notes**: after upgrading, run the ``arouteserver setup-templates`` command to sync the local templates with those distributed with the new version. More details on the [Upgrading](https://arouteserver.readthedocs.io/en/latest/INSTALLATION.html#upgrading) section of the documentation."
3630,ReleaseEvent,2017-03-18 23:16:48+00:00,16967699,prjemian/spec2nexus,2279984,prjemian,,,published,2017.3.0,2017.3.0,"bug fix release

* #103: changed *converters* back to *utils*
* #97: PyPI project description now formatted properly
* #90: use *versioneer* (again)"
4162,ReleaseEvent,2017-02-21 16:18:45+00:00,75631824,penguinolog/binfield,16033331,penguinolog,,,published,0.7.0,,"* Fixed long for python 2

* __str__ has been reworked

* Documentation has been updated
"
4500,ReleaseEvent,2017-06-28 23:27:57+00:00,66664935,odrling/peony-twitter,21046116,odrling,,,published,1.0.0,Peony version 1.0.0,"I finally released the 1.0.0 version of Peony.

A lot of things changed everywhere as I tried to create tests for the
main module (peony.commands is still untested when you run the tests) so
Peony is now a bit more reliable.

I tried to keep most existing codes working as expected.
The most problematic change that was made since v0.9.3.1 is that I
removed the `auto_convert` and `max_sizes` parameters of
`PeonyClient.upload_media()` (the original functions that were called
when you used this option are in examples/upload.py).

I just thought that it was actually unnecessary for this feature to be
in Peony and that `upload_media()` should just send the file that is
given as an argument.

Some nice features have been added and should now be in the
documentation:

* Accessing the `text` attribute of a tweet should get the full text of
  the tweet if the `text` item is truncated
* `upload_media()` accepts the media_type and media_category arguments if
  you want to manually specify these parameters for some reason
* `peony.events.default` can be used to match any event that wasn't
  matched by any other event handler
* Custom events can now be easily created using the `peony.events`
  decorator"
5179,ReleaseEvent,2016-10-02 15:31:51+00:00,65528561,thombashi/subprocrunner,15517661,thombashi,,,published,v0.4.1,,
5234,ReleaseEvent,2018-03-04 09:14:03+00:00,3491275,WoLpH/python-progressbar,270571,WoLpH,,,published,v3.36.0,v3.36.0,"Release v3.36.0

Created with GPGit
https://github.com/NicoHood/gpgit"
6145,ReleaseEvent,2017-05-22 19:35:06+00:00,7301482,williballenthin/python-evtx,156560,williballenthin,,,published,v0.6.0,v.0.6.0,"lots of enhancements to improve code quality:
  - unit tests! also, travis integration with github project.
  - remove hacky python string templating solution to dealing with substitutions.
  - add `.xml()` and `.lxml()` to records.
  - lots of fixes to bring code in-line with pep8 and style guide.
  - fix a bunch of bugs due to bad data/encodings.
  - add support for CharacterReferenceNode"
6230,ReleaseEvent,2017-09-09 16:30:17+00:00,100870674,samuelcolvin/python-devtools,4039449,samuelcolvin,,,published,v0.1,v0.1,
6280,ReleaseEvent,2018-08-24 21:58:41+00:00,107979885,gsemet/pipenv-to-requirements,133498,gsemet,,,published,0.6.0,0.6.0,
6423,ReleaseEvent,2018-08-09 20:25:02+00:00,95458169,Vaelor/python-mattermost-driver,6680834,Vaelor,,,published,6.0.0,6.0.0,"POSSIBLE BREAKING CHANGES:
 Requirements have been updated:
 - websockets==6.0

This requirement (and requests from 5.0.0) are now included in the setup.py file.
If you didn't need to update before it is possible you do now,
which could cause a breaking change this time.
Not exactly sure about this, but better safe then sorry!"
6502,ReleaseEvent,2015-01-20 10:38:11+00:00,16170977,j0057/setuptools-version-command,452835,j0057,,,published,1.3.2,,"- Improve documentation (thanks to @msabramo)
- Fix bug when dist name contains dashes
"
7700,ReleaseEvent,2018-06-28 19:06:01+00:00,120540744,adafruit/Adafruit_Blinka,1214161,ladyada,181069,adafruit,published,0.1.0,0.1.0,Blink is an implementation of the circuitpython hardware api for CPython. this is the initial release with some working raspberry pi support code. very alpha - use at your peril :)
