,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
82,ReleaseEvent,2017-12-27 06:37:29+00:00,78888191,kislyuk/yq,862013,kislyuk,,,published,v2.3.4,v2.3.4,- Support bare YAML dates and times. Fixes #10
736,ReleaseEvent,2016-03-01 04:21:50+00:00,52729310,ymoch/apyori,8799612,ymoch,,,published,v0.1.0-alpha,v0.1.0-alpha,"Version 0.1.0 alpha
===============

Updates
--------

- Basic algorithms.
- APIs.
- CLIs.

Restrictions
-------------

- Not enough tests for API layer."
848,ReleaseEvent,2017-11-18 00:59:39+00:00,53005545,kislyuk/aegea,862013,kislyuk,,,published,v2.0.2,v2.0.2,"- Undo changes that had to do with tweak breakage
    
    - fix another typo that was breaking job launch (#33)"
1008,ReleaseEvent,2017-03-18 21:00:11+00:00,17066884,binux/pyspider,646451,binux,,,published,v0.3.9,v0.3.9,"## New features:
* Support for Python 3.6.
* Auto Pause: the project will be paused for `scheduler.PAUSE_TIME` (default: 5min) when last `scheduler.FAIL_PAUSE_NUM` (default: 10) task failed, and dispatch `scheduler.UNPAUSE_CHECK_NUM` (default: 3) tasks after `scheduler.PAUSE_TIME`. Project will resume if any one of last `scheduler.UNPAUSE_CHECK_NUM` tasks success.
* Each callback now have a default 30s process time limit. (Platform support required) @beader
* New Javascript render engine - Splash support: Enabled by fetch argument `--splash-endpoint=http://splash:8050/execute`
* Python3 webdav support.
* Python3 `from projects import project` support.
* A link to corresponding task is added to webui debug page when debugging a exists task in webui. 
* New `user_agent` parameter in `self.crawl`, you can set user-agent by headers though.


## Fix several bugs:
* New webui dashboard frontend framework - [vue.js](https://vuejs.org/), improved the performance when having large number of tasks (e.g. http://demo.pyspider.org/)
* Fix crawl_config doesn't work in webui while debugging a script issue.
* Fix CSS Selector Helper doesn't work issue. @ackalker
* Fix `connection_timeout` not working issue.
* FIx `need_auth` option not applied on webdav issue.
* Fix ""fix can't dump counter to file: scheduler.all"" error.
* Some other fixes"
1089,ReleaseEvent,2018-03-14 00:03:23+00:00,112024290,caronc/apprise,850374,caronc,,,published,v0.0.8,Release v0.0.8,"## Apprise Release v 0.0.8
* apprise CLI + Testing"
1204,ReleaseEvent,2018-03-09 15:00:02+00:00,94022519,gregoil/rotest,7492909,osherdp,,,published,v2.7.1,v2.7.1,"* New component named monitor, that can do periodic checks while tests are running.
* Improved documentation."
1444,ReleaseEvent,2016-04-03 03:51:29+00:00,50903853,AnalogJ/lexicon,13824387,CapsuleCD,,,published,v1.0.20,v1.0.20,"Timestamp |  SHA | Message | Author 
------------- | ------------- | ------------- | ------------- 
2016-04-03T03:33:46Z | [`1e9863f3c`](https://github.com/AnalogJ/lexicon/commit/1e9863f3c7662f9f5f5b681eb39217036716efee) | commenting out the whole easydns test class, because skipping it causes issues (other test suites get skipped as well) | Jason Kulatunga 
2016-04-03T03:27:30Z | [`e812d9c5b`](https://github.com/AnalogJ/lexicon/commit/e812d9c5bbf8402b33c54344a679d19603320dab) | namesilo added and working. fixed the filter for auth parameters | Jason Kulatunga 
"
1570,ReleaseEvent,2017-01-21 10:47:00+00:00,52477843,etingof/snmpsim,17447359,etingof,,,published,v0.3.1,SNMP Simulator 0.3.1,"Revision 0.3.1, released 21-01-2017
-----------------------------------

- Fix to __doc__ use in setup.py to make -O0 installation mode working.
- Copyright notes added to source code files.
- Per-OID access control added to 'writecache' variation module.
- Data file binary search performance improved
- Option --string-pool-file for mib2dev.py tool implemented
- Default string pool for mib2dev.py tool changed to a pangram
- Author's e-mail changed, copyright extended to year 2017
- Fix to PID file creation when running Python 3.
- Fix to datafile.py tool that apparently stopped working.
- Fix to snmpwalk Timeticks parser
- Fix to mib2dev.py stopping prematurely iterating over OIDs in MIB
- Fix to accidentally expanded shebang in console scripts (hopefuly)
"
1633,ReleaseEvent,2018-01-09 02:04:34+00:00,5473383,keleshev/schema,23648,skorokithakis,,,published,v0.6.7,,
1655,ReleaseEvent,2017-09-22 19:58:27+00:00,27283062,ktbyers/netmiko,899716,ktbyers,,,published,v1.4.3,Netmiko 1.4.3 Release,
