,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
594,ReleaseEvent,2017-09-08 05:24:36+00:00,73047402,dhermes/bezier,520669,dhermes,,,published,0.5.0,0.5.0,"PyPI: https://pypi.org/project/bezier/0.5.0/
Docs: https://bezier.readthedocs.io/en/0.5.0/

## Performance Optimizations
-   Change `wiggle_interval` to return `success` bool instead of raising an exception. This allows the implicitization approach to use it without having to use exceptions for flow-control. (Fixes [#22][5].)
-   Switching Fortran speedups from `f2py` to Cython (this is because `f2py` artificially limits the feature set of Fortran, i.e. user defined types)
-   Moving some more code to Fortran (e.g. `bbox_line_intersect()` [`3dcf640`][11])

## New Features
-   Making Fortran features available outside of Python (see [Native Libraries][1])
    -   C headers for each Fortran module (via [`bezier.get_include()`][2])
    -   Cython `.pxd` declarations for all Fortran modules
    -   `libbezier` static library (via [`bezier.get_lib()`][3])
-   Implementing [`bezier_roots()`][13] polynomial root solver for polynomials written in Bernstein basis. ([`0dd6369`][12])

## Miscellany
-   Getting `bezier` [published][10] in the Journal of Open Source Science (JOSS). See [review][9]. ([`e6c4536`][7] and [`975ac6b`][8])
-   Updating error message for `locate()` methods and adding a note that `locate()` / `evaluate*()` are (essentially) inverses. H/T to @pdknsk [#36][4]
-   Using Fortran-contiguous arrays in `_check_non_simple()`. ([`b06c78e`][6])
-   Moving most of `Curve.subdivide()` and `Surface.subdivide()` logic into helpers. This is part of an effort to make all helpers take low-level data types rather than `Curve`s, `Surface`s, etc. ([`34515bd`][14] and [`1fc80e5`][15])
-   Split `speedup.f90` into submodules `curve.f90`, `surface.f90`, etc. ([`75349b7`][16], [`dfd6bba`][17], [`7096a9d`][18], [`c326c00`][19])
-   Adding `BEZIER_JOURNAL` option to `setup.py`. This stores a record of compiler commands invoked during installation. See [Native Libraries][1] for more details. ([`3d832e7`][20] and [`c64a97a`][21])

[1]: http://bezier.readthedocs.io/en/0.5.0/native-libraries.html
[2]: http://bezier.readthedocs.io/en/0.5.0/reference/bezier.html#bezier.get_include
[3]: http://bezier.readthedocs.io/en/0.5.0/reference/bezier.html#bezier.get_lib
[4]: https://github.com/dhermes/bezier/pull/36
[5]: https://github.com/dhermes/bezier/pull/22
[6]: https://github.com/dhermes/bezier/commit/b06c78e50d53bf673bcf0b71fa84b36c8df564d8
[7]: https://github.com/dhermes/bezier/commit/e6c45360f0c8412ae90d967463a14c49490d70ee
[8]: https://github.com/dhermes/bezier/commit/975ac6b1a4313db4dcdc17396d6d34561005939e
[9]: https://github.com/openjournals/joss-reviews/issues/267
[10]: http://joss.theoj.org/papers/10.21105/joss.00267
[11]: https://github.com/dhermes/bezier/commit/3dcf64090bb5874320dcde86eaf449e94278dd08
[12]: https://github.com/dhermes/bezier/commit/0dd6369b0f77e4c0cf8113f2d25812addc90482a
[13]: http://bezier.readthedocs.io/en/0.5.0/algorithm-helpers.html#bezier._implicitization.bezier_roots
[14]: https://github.com/dhermes/bezier/commit/34515bd6246f57fbb311b4089520a24e8237294a
[15]: https://github.com/dhermes/bezier/commit/1fc80e54ad1b45cb628af06e5a2100eeb9282865
[16]: https://github.com/dhermes/bezier/commit/75349b745063a9bbc623808b3f7bbf6b7641c008
[17]: https://github.com/dhermes/bezier/commit/dfd6bba303ac0a8492fac1f309086b685e52ab59
[18]: https://github.com/dhermes/bezier/commit/7096a9d646930378476e650c77d0652a48bf148a
[19]: https://github.com/dhermes/bezier/commit/c326c00a5c0ee74f9aa53c2b104ac6d4eb5c6794
[20]: https://github.com/dhermes/bezier/commit/3d832e78af2a951a642ff5860b9593abfa674ec3
[21]: https://github.com/dhermes/bezier/commit/c64a97aa5599220b927094a41de04b0c75bbec33
"
638,ReleaseEvent,2015-10-10 07:03:23+00:00,17308448,jquast/blessed,972584,jquast,,,published,1.11.0,"faster metaSendsEscape, nested formatting","* enhancement: Terminal.inkey method can return more quickly for combinations such as ``Alt + Z`` when ``MetaSendsEscape`` is enabled, #30 
* enhancement: :class:`~.FormattingString` may now be nested, such as ``t.red('red', t.underline('rum'))``, #61
"
1298,ReleaseEvent,2017-04-10 19:38:17+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,published,0.1,First official release.,Corresponds to first PyPi release.
1666,ReleaseEvent,2016-03-15 18:00:47+00:00,2294792,Kwpolska/pkgbuilder,327323,Kwpolska,,,published,v4.2.6,,* Fix dependency loop for split packages
1822,ReleaseEvent,2017-05-17 19:43:23+00:00,1030255,madmaze/pytesseract,1278836,int3l,,,published,v0.1.7,version 0.1.7,
2167,ReleaseEvent,2017-08-28 23:52:07+00:00,86715491,tgsmith61591/pyramid,6124706,tgsmith61591,,,published,v0.5.1,Version 0.5.1,"This release adds a hotfix to the v0.5 release, which includes the `requirements.txt` in the `MANIFEST.in` and allows pip installs from pypi."
2316,ReleaseEvent,2018-07-01 19:46:43+00:00,58094079,orbingol/NURBS-Python,5276943,orbingol,,,published,v4.0-beta8,NURBS-Python v4.0b8,"* Bug fix release (surface generator)

Code coverage: 74% ([codecov.io](https://codecov.io/gh/orbingol/NURBS-Python))

To install this version: `pip install geomdl==4.0b8` or you may use [conda](https://anaconda.org/orbingol/geomdl)"
2317,ReleaseEvent,2018-04-26 17:43:16+00:00,58094079,orbingol/NURBS-Python,5276943,orbingol,,,published,v3.7.4,NURBS-Python v3.7.4,* Fixed a bug when `_reset_ctrlpts` function resets the bounding box
2319,ReleaseEvent,2018-01-11 00:29:49+00:00,58094079,orbingol/NURBS-Python,5276943,orbingol,,,published,v3.0.1,NURBS-Python v3.0.1,"* Version bump for fixing issues on Python Package Index (PyPI).

You can install this version using the command: `pip install NURBS-Python`"
2435,ReleaseEvent,2016-03-25 14:57:11+00:00,32323260,dmnfarrell/pandastable,7859189,dmnfarrell,,,published,v0.7.2,v0.7.2,"This minor release adds experimental text annotation support. This allows the addition of arbitrary labels. see http://dmnfarrell.github.io/dataexplore/2016/02/19/annotations. Note that new releases mean .dexpl project files from older versions might not load properly. 

## Changes

* Added black and white option for plotting
* Fix to avoid white lines with some colormaps
* Can now add text annotations to plots
* Most plot options are now saved including grid settings
* -t option for launching a test app
* fix to scatter colors
* changed predefined datasets to csv to avoid msgpack issues"
