,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
16,PullRequestEvent,2018-02-02 12:18:21+00:00,54391698,jd/pifpaf,200878,sileht,,,166788732,,gnocchi: use http-socket like gnocchi itself,open,False,96,,https://api.github.com/repos/jd/pifpaf/issues/96,,,2018-02-02T12:18:21Z,1,1,1,1,COLLABORATOR,[],[],[],,,,,[],https://github.com/jd/pifpaf/pull/96.patch,https://api.github.com/repos/jd/pifpaf/pulls/96/commits
73,PullRequestEvent,2017-03-12 14:49:11+00:00,55258005,jopohl/urh,18219846,jopohl,,,110301353,,Fix hackrf freezes,open,False,201,,https://api.github.com/repos/jopohl/urh/issues/201,,,2017-03-12T14:49:11Z,4,1060,283,6,[],[],[],[],,,,,[],https://github.com/jopohl/urh/pull/201.patch,https://api.github.com/repos/jopohl/urh/pulls/201/commits
90,PullRequestEvent,2018-08-21 02:40:34+00:00,769951,mhe/pynrrd,1342819,addisonElliott,,,209693268,MDExOlB1bGxSZXF1ZXN0MjA5NjkzMjY4,Add documentation badge to README,open,False,63,,https://api.github.com/repos/mhe/pynrrd/issues/63,,,2018-08-21T02:40:34Z,1,4,0,1,COLLABORATOR,[],[],[],,,,,[],https://github.com/mhe/pynrrd/pull/63.patch,https://api.github.com/repos/mhe/pynrrd/pulls/63/commits
112,PullRequestEvent,2018-07-29 23:33:04+00:00,93209191,cemsbr/yala,49481,cemsbr,,,202522805,MDExOlB1bGxSZXF1ZXN0MjAyNTIyODA1,Update astroid to 2.0.1,closed,False,118,"
This PR updates [astroid](https://pypi.org/project/astroid) from **1.6.5** to **2.0.1**.



<details>
  <summary>Changelog</summary>
  
  
   ### 2.0.1
   ```
   ==========================

Release Date: 2018-07-19

   * Released to clear an old wheel package on PyPI
   ```
   
  
  
   ### 2.0
   ```
   ==========================

Release Date: 2018-07-15
   
   * String representation of nodes takes in account precedence and associativity rules of operators.

   * Fix loading files with `modutils.load_from_module` when
     the path that contains it in `sys.path` is a symlink and
     the file is contained in a symlinked folder.

     Close 583

   * Reworking of the numpy brain dealing with numerictypes
     (use of inspect module to determine the class hierarchy of
      numpy.core.numerictypes module)

     Close PyCQA/pylint2140

   * Added inference support for starred nodes in for loops

     Close 146

   * Support unpacking for dicts in assignments

     Close 268

   * Add support for inferring functools.partial

     Close 125

   * Inference support for `dict.fromkeys`

     Close 110

   * `int()` builtin is inferred as returning integers.

     Close 150

   * `str()` builtin is inferred as returning strings.

     Close 148

   * DescriptorBoundMethod has the correct number of arguments defined.

   * Improvement of the numpy numeric types definition.

     Close PyCQA/pylint1971

   * Subclasses of *property* are now interpreted as properties

     Close PyCQA/pylint1601

   * AsStringRegexpPredicate has been removed.

     Use transform predicates instead of it.

   * Switched to using typed_ast for getting access to type comments

     As a side effect of this change, some nodes gained a new `type_annotation` attribute,
     which, if the type comments were correctly parsed, should contain a node object
     with the corresponding objects from the type comment.

   * typing.X[...] and typing.NewType are inferred as classes instead of instances.

   * Module.__path__ is now a list

     It used to be a string containing the path, but it doesn&#39;t reflect the situation
     on Python, where it is actually a list.

   * Fix a bug with namespace package&#39;s __path__ attribute.

     Close 528

   * Added brain tips for random.sample

     Part of PyCQA/pylint811

   * Add brain tip for `issubclass` builtin

     Close 101.

   * Fix submodule imports from six

     Close PyCQA/pylint1640

   * Fix missing __module__ and __qualname__ from class definition locals

     Close PYCQA/pylint1753

   * Fix a crash when __annotations__ access a parent&#39;s __init__ that does not have arguments

     Close 473

   * Fix multiple objects sharing the same InferenceContext.path causing uninferable results

     Close 483

   * Fix improper modification of col_offset, lineno upon inference of builtin functions

     Close PyCQA/pylint1839

   * Subprocess.Popen brain now knows of the args member

     Close PyCQA/pylint1860

   * add move_to_end method to collections.OrderedDict brain

     Close PyCQA/pylint1872

   * Include new hashlib classes added in python 3.6

   * Fix RecursionError for augmented assign

     Close 437, 447, 313, PyCQA/pylint1642, PyCQA/pylint1805, PyCQA/pylint1854, PyCQA/pylint1452

   * Add missing attrs special attribute

     Close PyCQA/pylint1884

   * Inference now understands the &#39;isinstance&#39; builtin

     Close 98

   * Stop duplicate nodes with the same key values
     from appearing in dictionaries from dictionary unpacking.

     Close PyCQA/pylint1843

   * Fix ``contextlib.contextmanager`` inference for nested context managers

     Close 1699

   * Implement inference for len builtin

     Close 112

   * Add qname method to Super object preventing potential errors in upstream
     pylint

     Close 533

   * Stop astroid from getting stuck in an infinite loop if a function shares
   its name with its decorator

     Close 375

   * Fix issue with inherited __call__ improperly inferencing self

     Close PyCQA/pylint2199

   * Fix __call__ precedence for classes with custom metaclasses

     Close PyCQA/pylint2159

   * Limit the maximum amount of interable result in an NodeNG.infer() call to
    100 by default for performance issues with variables with large amounts of
    possible values.

    The max inferable value can be tuned by setting the `max_inferable_values` flag on
    astroid.MANAGER.
   ```
   
  
</details>


 

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/astroid
  - Changelog: https://pyup.io/changelogs/astroid/
  - Repo: https://github.com/PyCQA/astroid
</details>

",https://api.github.com/repos/cemsbr/yala/issues/118,,2018-07-29T23:33:04Z,2018-07-29T23:33:04Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/cemsbr/yala/pull/118.patch,https://api.github.com/repos/cemsbr/yala/pulls/118/commits
133,PullRequestEvent,2017-02-14 00:19:58+00:00,72066935,cs01/gdbgui,5715368,cs01,,,106008550,,Add a Gitter chat badge to README.rst,closed,False,13,"### cs01/gdbgui now has a Chat Room on Gitter

@cs01 has just created a chat room. You can visit it here: [https://gitter.im/gdbgui/Lobby](https://gitter.im/gdbgui/Lobby?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge&content=body_link).

This pull-request adds this badge to your README.rst:


[![Gitter](https://badges.gitter.im/gdbgui/Lobby.svg)](https://gitter.im/gdbgui/Lobby?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge&utm_content=body_badge)

If my aim is a little off, please [let me know](https://github.com/gitterHQ/readme-badger/issues).

Happy chatting.


PS: [Click here](https://gitter.im/settings/badger/opt-out) if you would prefer not to receive automatic pull-requests from Gitter in future.
",https://api.github.com/repos/cs01/gdbgui/issues/13,2017-02-14T00:19:57Z,2017-02-14T00:19:58Z,2017-02-14T00:19:58Z,1,4,0,1,[],[],[],[],cs01,5715368,User,False,[],https://github.com/cs01/gdbgui/pull/13.patch,https://api.github.com/repos/cs01/gdbgui/pulls/13/commits
151,PullRequestEvent,2017-05-03 05:01:53+00:00,48198706,dschep/ntfy,667763,dschep,,,118611300,,Support configuring the urgency level on linux backend,closed,False,144,"Currently the `notify-send` base backend for linux will set the `urgency` flag via dbus. This is a sensible default but usually I have couple background command that fails and having a sticky notification will block the remaining notifications until manually closed. I wanted a way to configure the `linux` backend and add the option to set a default `urgency` level.

Obviously this is still WIP, Feel free to suggest improvements and docs updates.",https://api.github.com/repos/dschep/ntfy/issues/144,2017-05-03T05:01:53Z,2017-05-03T05:01:53Z,2017-05-03T05:01:53Z,1,18,2,2,[],[],[],[],dschep,667763,User,False,[],https://github.com/dschep/ntfy/pull/144.patch,https://api.github.com/repos/dschep/ntfy/pulls/144/commits
172,PullRequestEvent,2017-07-03 02:10:55+00:00,10031150,emre/kaptan,26336,tony,,,128521087,,Update sphinx to 1.6.3,closed,False,53,"
There's a new version of [sphinx](https://pypi.python.org/pypi/sphinx) available.
You are currently using **1.6.2**. I have updated it to **1.6.3**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/sphinx"">PyPI</a> | <a href=""https://pyup.io/changelogs/sphinx/"">Changelog</a> | <a href=""http://sphinx-doc.org/"">Homepage</a> 



### Changelog
> 
>### 1.6.3

>=====================================

>Features added
>--------------

>* latex: hint that code-block continues on next page (refs: 3764, 3792)

>Bugs fixed
>----------

>* 3821: Failed to import sphinx.util.compat with docutils-0.14rc1
>* 3829: sphinx-quickstart template is incomplete regarding use of alabaster
>* 3772: &#39;str object&#39; has no attribute &#39;filename&#39;
>* Emit wrong warnings if citation label includes hyphens (refs: 3565)
>* 3858: Some warnings are not colored when using --color option
>* 3775: Remove unwanted whitespace in default template
>* 3835: sphinx.ext.imgmath fails to convert SVG images if project directory
>  name contains spaces
>* 3850: Fix color handling in make mode&#39;s help command
>* 3865: use of self.env.warn in sphinx extension fails
>* 3824: production lists apply smart quotes transform since Sphinx 1.6.1
>* latex: fix ``\sphinxbfcode`` swallows initial space of argument
>* 3878: Quotes in auto-documented class attributes should be straight quotes
>  in PDF output
>* 3881: LaTeX figure floated to next page sometimes leaves extra vertical
>  whitespace
>* 3885: duplicated footnotes raises IndexError
>* 3873: Failure of deprecation warning mechanism of
>  ``sphinx.util.compat.Directive``
>* 3874: Bogus warnings for &quot;citation not referenced&quot; for cross-file citations
>* 3860: Don&#39;t download images when builders not supported images
>* 3860: Remote image URIs without filename break builders not supported remote
>  images
>* 3833: command line messages are translated unintentionally with ``language``
>  setting.
>* 3840: make checking ``epub_uid`` strict
>* 3851, 3706: Fix about box drawing characters for PDF output
>* 3900: autosummary could not find methods
>* 3902: Emit error if ``latex_documents`` contains non-unicode string in py2







*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",https://api.github.com/repos/emre/kaptan/issues/53,2017-07-03T02:10:55Z,2017-07-03T02:10:55Z,2017-07-03T02:10:55Z,1,1,1,1,[],[],[],[],tony,26336,User,False,[],https://github.com/emre/kaptan/pull/53.patch,https://api.github.com/repos/emre/kaptan/pulls/53/commits
271,PullRequestEvent,2015-09-15 22:26:23+00:00,5450742,klen/pylama,537223,AbsoluteMSTR,,,45110480,,Individually try and import extensions.,open,False,45,Individually try and import extensions.,https://api.github.com/repos/klen/pylama/issues/45,,,2015-09-15T22:26:23Z,1,7,6,1,[],[],[],[],,,,,[],https://github.com/klen/pylama/pull/45.patch,https://api.github.com/repos/klen/pylama/pulls/45/commits
287,PullRequestEvent,2017-05-31 21:26:09+00:00,17902915,miku/gluish,53705,miku,,,123358483,,Removing references to luigi.File,closed,False,9,luigi.File has been moved to luigi.LocalTarget as of this issue: https://github.com/spotify/luigi/pull/1915. ,https://api.github.com/repos/miku/gluish/issues/9,2017-05-31T21:26:08Z,2017-05-31T21:26:08Z,2017-05-31T21:26:08Z,1,8,8,6,[],[],[],[],miku,53705,User,False,[],https://github.com/miku/gluish/pull/9.patch,https://api.github.com/repos/miku/gluish/pulls/9/commits
289,PullRequestEvent,2015-04-21 09:33:14+00:00,17902915,miku/gluish,1106888,kutschkem,,,33743649,,Put sqlitebck and MySQL dependency in extras section,open,False,8,"Change the setup.py to make sqlitebck and MySQL dependencies optional. Clients will need to specify that they want these extras by stating their dependency as gluish[sqlitebck,MySQL]. By the way, now that you removed the elasticsearch tasks, can we remove the dependency on elasticsearch, or is there something left that needs it?",https://api.github.com/repos/miku/gluish/issues/8,,,2015-04-21T09:33:14Z,1,4,2,1,[],[],[],[],,,,,[],https://github.com/miku/gluish/pull/8.patch,https://api.github.com/repos/miku/gluish/pulls/8/commits
