,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
12,PullRequestEvent,2012-03-08 21:02:28+00:00,1673145,FSX/misaka,64273,FSX,,,952682,,Trailing slashes in MANIFEST.in,closed,[],13,Trailing slashes in MANIFEST.in cause errors installing the package on Windows. They sould be removed.,https://github.com/FSX/misaka/issues/13,2012-03-08T21:02:27Z,2012-03-08T21:02:27Z,2012-03-08T21:02:27Z,1,3,3,1,[],[],[],[],FSX,64273,,,[],https://github.com/FSX/misaka/pull/13.patch,[]
17,PullRequestEvent,2016-06-02 21:56:38+00:00,20087961,T0ha/ezodf,4280312,chfw,,,72424309,,Use cStringIO as default but keep StringIO as optional,open,False,18,"It was claimed that [cStringIO is faster than StringIO](https://docs.python.org/2/library/stringio.html#module-cStringIO). Hence it would be beneficial to use cStringIO as default and keep StringIO as optional for the freedom of developer.

3 extra test cases was created under Python 2.x in order to test both StringIO and cStringIO in this PR. ",https://api.github.com/repos/T0ha/ezodf/issues/18,,,2016-06-02T21:56:38Z,11,37,17,5,[],[],[],[],,,,,[],https://github.com/T0ha/ezodf/pull/18.patch,https://api.github.com/repos/T0ha/ezodf/pulls/18/commits
41,PullRequestEvent,2018-08-30 11:04:55+00:00,10156090,klen/mixer,26646234,Mikhail517,,,212040155,MDExOlB1bGxSZXF1ZXN0MjEyMDQwMTU1,django 2.1+ support,open,False,104,"supporting django 2.1 for a project

Mixer 6.0.1 version raises an exception while creating FK items in django 2.1:

Traceback (most recent call last):
  File ""<console>"", line 1, in <module>
  File ""/usr/local/lib/python3.6/site-packages/mixer/main.py"", line 568, in blend
    return type_mixer.blend(**values)
  File ""/usr/local/lib/python3.6/site-packages/mixer/main.py"", line 116, in blend
    for name, value in defaults.items()
  File ""/usr/local/lib/python3.6/site-packages/mixer/main.py"", line 116, in <genexpr>
    for name, value in defaults.items()
  File ""/usr/local/lib/python3.6/site-packages/mixer/backend/django.py"", line 218, in get_value
    return self._get_value(name, value, field)
  File ""/usr/local/lib/python3.6/site-packages/mixer/backend/django.py"", line 233, in _get_value
    value = field.scheme.to_python(value)
  File ""/usr/local/lib/python3.6/site-packages/django/db/models/fields/related.py"", line 874, in to_python
    return self.target_field.to_python(value)
  File ""/usr/local/lib/python3.6/site-packages/django/db/models/fields/__init__.py"", line 945, in to_python
    params={'value': value},
django.core.exceptions.ValidationError: [""Значение 'Anna Stevens' должно быть целым числом.""]

This patch fix it",https://api.github.com/repos/klen/mixer/issues/104,,,2018-08-30T11:04:55Z,1,4,3,3,NONE,[],[],[],,,,,[],https://github.com/klen/mixer/pull/104.patch,https://api.github.com/repos/klen/mixer/pulls/104/commits
66,PullRequestEvent,2015-10-29 16:51:12+00:00,36836292,dme65/pySOT,15383424,evayang234,,,49167540,,pySOT,open,False,2,,https://api.github.com/repos/dme65/pySOT/issues/2,,,2015-10-29T16:51:12Z,1,1,0,1,[],[],[],[],,,,,[],https://github.com/dme65/pySOT/pull/2.patch,https://api.github.com/repos/dme65/pySOT/pulls/2/commits
75,PullRequestEvent,2016-05-30 19:03:04+00:00,10031150,emre/kaptan,4079958,halilkaya,,,71930683,,add and remove methods added,open,False,42,"With this PR, 2 methods which are `add` and `remove` added to Kaptan.

- `add`: Adds a key-value pair to the current data.

Current data: `{'product': {'price': 1.25, 'currencies': ['TL', 'EUR']}}`",https://api.github.com/repos/emre/kaptan/issues/42,,,2016-05-30T19:03:04Z,1,47,0,1,[],[],[],[],,,,,[],https://github.com/emre/kaptan/pull/42.patch,https://api.github.com/repos/emre/kaptan/pulls/42/commits
116,PullRequestEvent,2018-07-09 12:20:34+00:00,65468547,jd/tenacity,37929162,mergify[bot],,,197677486,MDExOlB1bGxSZXF1ZXN0MTk3Njc3NDg2,Make before_sleep accept call_state,closed,False,124,"This PR continues work started in #122 adding support for call_state in `before_sleep` and opening a possibility to improve logging even further as requested in comments in #77.

Before this is getting merged I'd like to update the documentation and fix `before_sleep_log` function to log non-exceptions as well.",https://api.github.com/repos/jd/tenacity/issues/124,2018-07-09T12:20:34Z,2018-07-09T12:20:34Z,2018-07-09T12:20:34Z,5,290,37,10,CONTRIBUTOR,[],[],[],mergify[bot],37929162,Bot,False,[],https://github.com/jd/tenacity/pull/124.patch,https://api.github.com/repos/jd/tenacity/pulls/124/commits
127,PullRequestEvent,2015-04-28 23:23:00+00:00,4946406,mher/flower,598978,mdallen22,,,34321505,,Don't use lstrip when removing ENV_VAR_PREFIX in the flower command. lst...,open,False,389,"...rip removes all occurrences of the given characters at the beginning of a string, it does not treat these characters as a substring. We need to remove the substring ""FLOWER_"", not the characters ""F"", ""L"", ""O"", ""W"", ""E"", ""R"", ""_"". For example, given ""FLOWER_"", lstip will remove ""FLOWER_O"" from ""FLOWER_OAUTH2_SECRET"", but only ""FLOWER_"" should be removed.",https://api.github.com/repos/mher/flower/issues/389,,,2015-04-28T23:23:00Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/mher/flower/pull/389.patch,https://api.github.com/repos/mher/flower/pulls/389/commits
171,PullRequestEvent,2018-05-20 22:48:45+00:00,93703838,ahawker/ulid,178002,ahawker,,,189231052,,pyup.io:  Scheduled daily dependency update on sunday,closed,False,172,"




### Update [pylint](https://pypi.org/project/pylint) from **1.8.4** to **1.9.1**.


<details>
  <summary>Changelog</summary>
  
  
   ### 1.9
   ```
   =========================

Release date: 2018-05-15

    * Added two new Python 3 porting checks, `exception-escape` and `comprehension-escape`

      These two are emitted whenever pylint detects that a variable defined in the
      said blocks is used outside of the given block. On Python 3 these values are deleted.

    * Added a new `deprecated-sys-function`, emitted when accessing removed sys members.

    * Added `xreadlines-attribute`, emitted when the `xreadlines()` attribute is accessed.

    * The Python 3 porting mode can now run with Python 3 as well.

    * docparams extension allows abstract methods to document what overriding
      implementations should return, and to raise NotImplementedError without
      documenting it.

      Closes 2044

    * Special methods do not count towards `too-few-methods`,
      and are considered part of the public API.

    * Enum classes do not trigger `too-few-methods`

      Close 605

    * Added a new Python 2/3 check for accessing `operator.div`, which is removed in Python 3

      Close 1936

    * Added a new Python 2/3 check for accessing removed urllib functions

      Close 1997
   ```
   
  
</details>


 

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/pylint
  - Changelog: https://pyup.io/changelogs/pylint/
  - Repo: https://github.com/PyCQA/pylint
</details>





",https://api.github.com/repos/ahawker/ulid/issues/172,2018-05-20T22:48:44Z,2018-05-20T22:48:44Z,2018-05-20T22:48:44Z,1,1,1,1,CONTRIBUTOR,[],[],[],ahawker,178002,User,False,[],https://github.com/ahawker/ulid/pull/172.patch,https://api.github.com/repos/ahawker/ulid/pulls/172/commits
182,PullRequestEvent,2015-01-13 03:57:44+00:00,10074815,berdario/pew,373566,rraval,,,27246666,,Proof of Concept Hooks Implementation,open,False,47,"This patch represents what I think the python hooks implementation in pew should look like, putting some code to my thoughts in #46. It's totally experimental, needs support for python 2, unit tests, documentation, and more hook coverage.

First, I think pew should relocate its per virtual environment configuration to `$VIRTUAL_ENV/.pew`. Thankfully, `.project` seems to be the only configuration file at the moment, so we can easily move to `$VIRTUAL_ENV/.pew/project` with a fallback to `$VIRTUAL_ENV/.project` for legacy projects. This patch *DOES NOT* address the need for ergonomic definition of simple environment variables that need to be injected, but this directory layout can easily help facilitate that.

Second, this patch adds support for hooks to be defined on a per virtual environment basis. A hook is a simple python module, which can either be stored as `$VIRTUAL_ENV/.pew/hooks.py` or as a file under `$VIRTUAL_ENV/.pew/hooks/`.

The hook syntax is fairly ergonomic and offers all the flexibility of python. For example:

```python
# in $VIRTUAL_ENV/.pew/hooks/low.py
import os
from pew.hooks import preactivate_hook

@preactivate_hook.register()
def low_priority():
    print(""Hook with no priority"")
    os.environ['LOW_PRIORITY'] = 'low'
```

```python
# in $VIRTUAL_ENV/.pew/hooks/high.py
import os
from pew.hooks import preactivate_hook, postactivate_hook

@preactivate_hook.register(priority=1)
def other_hook():
    print(""Hook with high priority"")
    os.environ['HIGH_PRIORITY'] = 'high'

@postactivate_hook.register(priority=1)
def other_hook_post():
    print(""Goodbye hook with high priority"")
```

These simple definitions lead to the following behaviour:
```
$ pew workon test
Launching subshell in virtual environment. Type 'exit' or 'Ctrl+D' to return.
Hook with high priority
Hook with no priority
$ echo $LOW_PRIORITY $HIGH_PRIORITY 
low high
$ exit

Goodbye hook with high priority
```",https://api.github.com/repos/berdario/pew/issues/47,,,2015-01-13T03:57:44Z,1,49,0,2,[],[],[],[],,,,,[],https://github.com/berdario/pew/pull/47.patch,https://api.github.com/repos/berdario/pew/pulls/47/commits
187,PullRequestEvent,2015-10-16 02:17:11+00:00,11978405,chjj/term.js,1198380,liuzheng712,,,47864384,,isWide function fix,open,False,95,"How about that?
https://github.com/consulo/consulo-spellchecker/blob/master/src/com/intellij/spellchecker/inspections/PlainTextSplitter.java#L62-L67


",https://api.github.com/repos/chjj/term.js/issues/95,,,2015-10-16T02:17:11Z,1,6,8,1,[],[],[],[],,,,,[],https://github.com/chjj/term.js/pull/95.patch,https://api.github.com/repos/chjj/term.js/pulls/95/commits
212,PullRequestEvent,2015-02-04 07:50:42+00:00,5021892,hgrecco/pint,78314,edschofield,,,28619126,,"Add ""hectare"" as a supported unit of area",open,False,229,"The usual ""hecto"" prefix for 100* (hectopascal, hectometre, etc.) is
shortened to ""hect"" for ""hectares"". This seems to be a unique case:
https://en.wikipedia.org/wiki/Hecto-.

Adding ""hectare"" as an explicit unit of area therefore seems to be cleaner than
adding ""hect"" as a supported prefix for all units. Adding ""hect"" instead would
cause Pint to recognize many strange new Quantities such as ureg.hectsecond.",https://api.github.com/repos/hgrecco/pint/issues/229,,,2015-02-04T07:50:41Z,1,1,0,1,[],[],[],[],,,,,[],https://github.com/hgrecco/pint/pull/229.patch,https://api.github.com/repos/hgrecco/pint/pulls/229/commits
216,PullRequestEvent,2015-03-18 22:40:29+00:00,6662075,joke2k/faker,89607,fcurella,,,31469006,,Fix gender-specific prefix/suffix handling,closed,False,213,,https://api.github.com/repos/joke2k/faker/issues/213,2015-03-18T22:40:28Z,2015-03-18T22:40:29Z,2015-03-18T22:40:29Z,2,38,8,2,[],[],[],[],fcurella,89607,User,False,[],https://github.com/joke2k/faker/pull/213.patch,https://api.github.com/repos/joke2k/faker/pulls/213/commits
