,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
12,ReleaseEvent,2018-04-11 03:39:15+00:00,123098209,FeeiCN/ESD,1611552,FeeiCN,,,published,v1.0,v1.0,"> 初始稳定版本
- 更快的速度
- 更全的字典"
126,ReleaseEvent,2018-05-05 11:07:38+00:00,96523010,komuw/sewer,5163857,komuw,,,published,0.5.3,Allow certificate key to be specified by library user,"- Allow users of sewer to specify/supply a certificate key
There are situations when a pre-existing key must be used.
For example if HPKP is already set up and clients expects private keys to be selected from a limited pool already advertised in the header, there's no other option but to generate a certificate that matches at least one of the entries already known by User-Agents.

PR: https://github.com/komuw/sewer/pull/93

thansk to @dnet who worked on this.

The new release is also available in pypi; https://pypi.python.org/pypi/sewer"
174,ReleaseEvent,2017-05-25 19:53:28+00:00,87855036,Kane610/axis,24575746,Kane610,,,published,v8,,"Only improvements, including
* Behaviour updating IP and reconnection
* Parameter calls"
333,ReleaseEvent,2016-10-14 09:07:53+00:00,15584383,proycon/flat,75427,proycon,,,published,v0.6.1,v0.6.1,"Bugfix release, fixes issue #73, related to the metadataindex."
1237,ReleaseEvent,2018-01-29 15:31:24+00:00,21240523,glennmatthews/cot,5603551,glennmatthews,,,published,v2.1.0,Version 2.1.0,"- Fix PATH issues with `bin/cot` helper script
- Permit ""cot add-disk ... --controller sata"" (#72)"
1281,ReleaseEvent,2017-08-19 08:39:11+00:00,17953221,letmaik/lensfunpy,530988,letmaik,,,published,v1.6.0,1.6.0 - manylinux1,"- Linux 64 bit binary wheels are now provided for easier installation (the same lensfun version as for macOS and Windows wheels is used)
- Fixed handling of string arguments which could have led to random errors (see #6)
- [Documentation](https://letmaik.github.io/lensfunpy/api/) is now hosted on GitHub Pages"
1374,ReleaseEvent,2016-08-23 22:49:52+00:00,63634896,pvizeli/ha-ffmpeg,15338540,pvizeli,,,published,0.7,HA-FFmpeg Release 0.7,- noise sensor starting in DETECT state
1824,ReleaseEvent,2018-07-03 16:12:47+00:00,19197576,rougier/freetype-py,380829,madig,,,published,2.0.0.post5,Version 2.0.0.post5,Take four.
1879,ReleaseEvent,2018-05-06 15:57:26+00:00,95915008,vrasneur/pyfasttext,8555503,vrasneur,,,published,0.4.5,0.4.5,"* make `cysignals` optional (and enables compilation for Windows systems)
* add more PyPI trove classifiers (thanks @johnyf)
* support `pip` 10"
2583,ReleaseEvent,2017-11-08 22:02:55+00:00,70798890,logandk/serverless-wsgi,20273,logandk,,,published,1.4.1,Release 1.4.1,"# 1.4.1
## Features
* Add IS_OFFLINE environment variable to serve (#42).

  *Alex DeBrie*

* Handle binary request payloads and compressed responses (#41).

  *Malcolm Jones*

* Provide access to raw `event` through request environment (#37).

## Bugs
* Fixed issue where CONTENT_LENGTH was computed differently than the wsgi.input (#40).

  *Phil Hachey*

* Fix deprecation warnings for the before:deploy:createDeploymentArtifacts and after:deploy:createDeploymentArtifacts hooks (#43).

  *Malcolm Jones*

* Blacklist `__pycache__` from requirements packaging in order to avoid conflicts (#35).
* Fix insecure usage of X-Forwarded-For (#36).
* Explicitly set virtualenv interpreter when packaging requirements (#34)."
