,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
36,ReleaseEvent,2017-10-03 10:28:27+00:00,68802946,h2non/pook,63402,h2non,,,published,v0.2.4,v0.2.4,"# Changes

## v0.2.4 / 2017-10-03

* fix(#45): regex URL issue
* fix(travis): allow failures in pypy
* feat(docs): add sponsor banner
* refactor(History): normalize style"
141,ReleaseEvent,2016-03-22 17:53:03+00:00,48198706,dschep/ntfy,667763,dschep,,,published,v1.3.1,Watch PID and more!,"Changes:
 * Broader ignore list for shell integration
 * Config don't require setting default configs
 * Title now configurable from config
 * Mulitple configs per type of backend
 * done now supports watching a pid instead of launching a command"
790,ReleaseEvent,2018-06-08 16:35:05+00:00,32190008,avakar/pytoml,339713,avakar,,,published,v0.1.16,,
841,ReleaseEvent,2015-04-28 13:06:15+00:00,27279174,garnaat/kappa,2056,garnaat,,,published,0.3.0,0.3.0,This release is not backwards-compatible.  It adds support for the GA release of AWS Lambda and also changes the kappa commands accordingly.  See the CHANGELOG and README for details.
1251,ReleaseEvent,2017-10-05 23:27:30+00:00,52478762,etingof/pysnmp,17447359,etingof,,,published,v4.3.10,PySNMP 4.3.10,"This release brings a couple of useful improvements:

- Fixed NotificationReceiver to include SNMPv1 TRAP Message community string into SNMPv2c/v3 TRAP PDU
- Fixed multiple bugs in SNMP table indices rendering, especially the InetAddressIPv6 type which was severely broken.
- Fixed crashing Bits implementation
- Fixed leaking exceptions bubbling up from the asyncio and Twisted adapters

Please refer to the [change log](https://github.com/etingof/pysnmp/blob/master/CHANGES.txt) for complete list of changes."
2013,ReleaseEvent,2017-05-17 15:09:28+00:00,48741894,akshaynagpal/w2n,4711282,akshaynagpal,,,published,1.0,1.0,"# Issues resolved / handled
- #3 Index error when string contains digits (solved partially)
- #5 Added support for numbers separated by dash (like ""thirty-five"")  
- #6 Returns None if no number words found and prints error
- #7 Improved error handling
- #9 Added support for decimals ('point')
- #11 Added compatibility with python 3 

# Update instructions
`pip install word2number --upgrade`

( If you are installing for the first time, `pip install word2number` )

# About Word to Number

This is a Python module to convert number words (eg. twenty one) to numeric digits (21).
It works for positive numbers upto the range of 999,999,999,999 (i.e. billions)

# Contribute
If you find any bugs/errors in the usage of above code, please raise an issue (recommended) or send an email at akshay2626@gmail.com."
2732,ReleaseEvent,2016-09-27 08:44:37+00:00,30484966,michael-lazar/rtv,5026795,michael-lazar,,,published,v1.12.1,v1.12.1,"Bugfixes

* Fixed security vulnerability where malicious URLs could inject python code.
* No longer hands when using mpv on long videos.
* Now falls back to ascii mode when the system locale is not utf-8.
"
2852,ReleaseEvent,2017-01-26 22:31:04+00:00,63634896,pvizeli/ha-ffmpeg,15338540,pvizeli,,,published,1.2,HA-FFmpeg Release 1.2,- Bugfix with binary sensor on close
3012,ReleaseEvent,2018-03-15 14:13:31+00:00,122181085,bashtage/randomgen,5585221,bashtage,,,published,v1.14,Release 1.14,"I am pleased to announce the first official release of randomgen.  The version number reflects the NumPy compatibility target. 

* Release based on `RandomState` in NumPy 1.14.
* Successor to `randomstate` using a new architecture.
* Similar structure to `RandomState` using `RandomGenerator`
* Pluggable basic RNG 
* Low-level interface via CFFI or CTypes
* Passes all tests still relevant for `RandomState` using `MT19937`"
3388,ReleaseEvent,2015-07-14 18:43:43+00:00,33266451,JimmXinu/FanFicFare,11446969,JimmXinu,,,published,v2.2.10,FanFicFare v2.2.10,"This is the production version of the project FanFicFare.  This project was previously published under the name FanFictionDownLoader(FFDL).

# Installation instructions:

Plugin:
---

Install zip attached file.

Web service:
---

http://fanficfare.appspot.com/

Command line interface:
---
Rather being delivered as a zip file with dependencies included, FanFicFare is now delivered as a proper `pip` Python package.  It's been tested on Python 2.6 and 2.7, but not on Python 3.

`pip install FanFicFare`
or
`pip install --upgrade FanFicFare`
...to update.

(pip will automatically install dependencies beautifulsoup4, html5lib, chardet and six.)

Run `fanficfare -h` from command-line.

Changes:

- Updates for mediaminer.org changes.

Plugin only:

- Add feature - make it optional to set the Calibre Author URL (on Standard Columns tab)
- Automatically strip leading/trailing whitespace when saving IMAP settings.
- Write IMAP server setting to debug log.
- Add new config option: ""When checking If Story Already Exists FanFicFare will first match by URL Identifier. But if not found, it can also search existing books by Title and Author(s)."" Now you can disable that behavior.
- Update translations."
