,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
301,ReleaseEvent,2017-04-09 07:51:03+00:00,82588597,youfou/wxpy,16631068,youfou,,,published,0.3.5,wxpy 0.3.5 (2017-4-9),"1. [优化] 机器人在线稳定性 (通过增加内部最大重试次数，实测在线数天未掉线)
2. [优化] IDE 中的自动补全提示 (通过在 docstring 中加入 `rtype` 字段)

    > 例如，在 PyCharm 中输入 `bot.friends()`，按下 `.` 会提示补全 `search()` 等

3. [修复] 图灵机器人的上下文识别能力

    > 例如
    > Q: 天气
    > A: 悄悄告诉我你在哪个城市？
    > Q: 深圳
    > A: 深圳 4月9号 周日，22-29° 多云转阵雨…"
1244,ReleaseEvent,2017-09-05 18:22:32+00:00,1408162,jpadilla/pyjwt,83319,jpadilla,,,published,1.5.3,v1.5.3,"### Changed

- Increase required version of the cryptography package to >=1.4.0.

### Fixed

- Remove uses of deprecated functions from the cryptography package.
- Warn about missing `algorithms` param to `decode()` only when `verify` param is `True` #281"
1606,ReleaseEvent,2015-04-06 22:27:53+00:00,25171290,jrkerns/pylinac,4803336,jrkerns,,,published,v0.5.0.2,Version 0.5.0,"V0.5.0 4/6/2015 -- Added Flatness & Symmetry module

A new flatness & symmetry module allows for film and EPID image analysis.
The log_analyzer module now supports writing trajectory logs to CSV."
1637,ReleaseEvent,2018-06-05 22:13:18+00:00,76513276,kislyuk/domovoi,862013,kislyuk,,,published,v1.6.0,v1.6.0,"- Domovoi is now compatible with Chalice 1.2+. This should be a backwards compatible change. However, Chalice underwent
      a complete deployment system rewrite in version 1.2, so deployment state or other aspects of your app's deployment may
      be affected. You may need to clear the deployment state of your app."
1733,ReleaseEvent,2016-08-03 18:16:15+00:00,58164254,nibrag/aiosocks,6500446,nibrag,,,published,v0.1.7,,Fixed: Close waiter only if it is not closed
2485,ReleaseEvent,2016-02-23 18:43:26+00:00,19165491,jacebrowning/yorm,939501,jacebrowning,,,published,v0.6.1,v0.6.1,
3334,ReleaseEvent,2015-07-18 21:41:03+00:00,11746687,barseghyanartur/tld,4925587,barseghyanartur,,,published,0.6,0.6-2013-09-12,- Fixes for Python 3 (Windows encoding).
3431,ReleaseEvent,2018-07-27 12:58:49+00:00,80914460,igorcoding/asynctnt,5521116,igorcoding,,,published,v0.1.12,,
3469,ReleaseEvent,2017-05-02 20:11:08+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,published,0.2.0,0.2.0,"* Watcher now only reacts to files with file endings `.py`, `.json`, `.yml`, `.html` or `.html` and ignores to look at paths `__pycache__`, `.git`, `.svn`, `__ignored__`, `__temporary__` and `__tmp__`.
* HTTP transport may now respond with an aiohttp.web.Response object for more complex responses.
* HTTP transport response headers can now use the multidict library."
3506,ReleaseEvent,2018-01-04 06:30:11+00:00,67834502,lk-geimfari/mimesis,15812620,lk-geimfari,,,published,v1.0.4,Version 1.0.4,"**Added**:
- Added function for multiple choice  `helpers.Random.multiple_choice`

**Fixed**:
- Fixed issue with `seed` [#325](https://github.com/lk-geimfari/mimesis/issues/325)

**Optimizations**:
- Optimized method `username()`
"
3773,ReleaseEvent,2018-06-16 18:53:52+00:00,111368856,crflynn/celery-slack,16403734,crflynn,,,published,v0.3.0,,
4079,ReleaseEvent,2016-06-07 21:03:11+00:00,6054289,niklasf/python-chess,402777,niklasf,,,published,v0.14.1,,
4263,ReleaseEvent,2018-02-12 17:23:26+00:00,57872901,facelessuser/backrefs,1055125,facelessuser,,,published,3.1.2,3.1.2,"## 3.1.2

Feb 12, 2018

- **FIX**: Properly escape any problematic characters in Unicode tables.
"
4280,ReleaseEvent,2016-12-20 13:45:10+00:00,65250725,glitchassassin/lackey,7684744,glitchassassin,,,published,v0.5.1a1,v0.5.1a1,Hotfixes for a couple issues (#36 and #38)
