,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
564,ReleaseEvent,2017-06-13 14:57:36+00:00,84624509,cdgriffith/Box,3275435,cdgriffith,,,published,2.2.1,Version 2.2.1,"Version 3.0.1
========

* Fixing BoxList `insert` of lists"
602,ReleaseEvent,2018-07-13 11:51:18+00:00,16331291,davisking/dlib,6259399,davisking,,,published,v19.15,,
997,ReleaseEvent,2018-05-06 01:13:07+00:00,94554082,dylanaraps/pywal,6799467,dylanaraps,,,published,3.0.0,3.0.0,"If there are any other themes you'd like to see added. Open an issue.

- Added all of @dkeg's themes.
- Added all themes from [terminal.sexy](https://terminal.sexy)
- Themes are now split between `light` and `dark`.
    - Local themes now need to be put into `~/.config/wal/colorschemes/{light,dark}`.
- Added `unity` wallpaper support."
1012,ReleaseEvent,2017-04-29 09:32:43+00:00,49729482,fukuball/fuku-ml,646843,fukuball,,,published,v0.4.0,FukuML v0.4.0,- AdaBoost Decision Tree
1090,ReleaseEvent,2016-12-28 01:19:11+00:00,9794086,nabla-c0d3/nassl,1915165,nabla-c0d3,,,published,0.10.0,Nassl v0.10,Compatible with SSLyze v0.10.
1999,ReleaseEvent,2018-01-07 10:39:17+00:00,14752505,illagrenan/ares_util,320373,illagrenan,,,published,v0.1.13,v0.1.13,"* Fixed `KeyError` when ARES returned server fault instead of valid response, see #44. Thanks to @JiriKr :sparkles::star:"
2190,ReleaseEvent,2016-10-21 14:13:47+00:00,41303032,DeepSpace2/StyleFrame,6841988,DeepSpace2,,,published,0.1.6,,
2315,ReleaseEvent,2018-01-26 22:15:42+00:00,58094079,orbingol/NURBS-Python,5276943,orbingol,,,published,v3.0.15,NURBS-Python v3.0.15,"* Added `utilities.vector_generate` function
* Fixed some compatibility issues (related to future releases)

As usual, you can install the latest version via `pip install NURBS-Python`"
2370,ReleaseEvent,2018-01-10 23:13:08+00:00,75150575,waqasbhatti/astrobase,1868184,waqasbhatti,,,published,v0.3.2,astrobase v0.3.2,"## Changes in this release

- cpserver: correct imports for varfeatures
- cpserver: enable specwindow LSP, AoVMH, ACF plots
- cpserver: show time-sampling specwindow LSP if it exists
- lcproc.get_periodicfeatures: handle insufficient # of finite LC pts
- lcproc: `makelclist` -> `make_lclist`, `getlclist` -> `filter_lclist`
- services.gaia: added GAIA cone-search function
- varclass.periodicfeatures: lots of fixes for handling LC fit errors
- varclass.starfeatures: fix `dist_arcsec` calculation from `xyz_dist`
- varclass.starfeatures, lcproc: added GAIA nbr dist features, fixed more bugs
"
2530,ReleaseEvent,2017-03-29 11:07:04+00:00,69878276,Stranger6667/postmarker,1236561,Stranger6667,,,published,0.9.2,Release 0.9.2,"### Fixed

- Remove stale files from the package."
2554,ReleaseEvent,2018-08-30 17:54:00+00:00,34330043,carsongee/pytest-pylint,596029,carsongee,,,published,0.12.1,0.12.0,
2590,ReleaseEvent,2015-09-16 10:59:35+00:00,5962410,jim-easterbrook/Photini,1957023,jim-easterbrook,,,published,Photini-15.09.0,,
2607,ReleaseEvent,2018-08-02 22:30:14+00:00,70798890,logandk/serverless-wsgi,20273,logandk,,,published,1.5.0,Release 1.5.0,"# 1.5.0

## Features

- Allow adding additional text mime-types (#68)
- Improve detection of available Python executable and associated error messages (#66)
- Start multithreaded server when running `sls wsgi serve` (#69)
- Publish Python package to PyPI (#63)

## Internal

- Change `.wsgi_app` to contain JSON serialized configuration object"
2709,ReleaseEvent,2015-10-10 03:29:32+00:00,40718289,byt3bl33d3r/CrackMapExec,5151193,byt3bl33d3r,,,published,v1.0.8,CrackMapExec v1.0.8,"- Added file content searching support when spidering shares
- Added regex support when share spidering
- Added option to exclude directories from spidering
- Fixed logic bug when enumerating share access"
2772,ReleaseEvent,2018-02-10 05:20:00+00:00,60736647,red-coracle/flask-argon2,4132735,red-coracle,,,published,v0.1.2.2,v0.1.2.1," * Update argon2-cffi version
 * Update copyright year"
2876,ReleaseEvent,2018-03-26 06:18:34+00:00,113642983,henry0312/pytest-docstyle,433434,henry0312,,,published,v1.3.0,v1.3.0,"## Minor Enhancements

### Added

- Also use ""pytest-pydocstyle"" as package name ([#16](https://github.com/henry0312/pytest-docstyle/pull/16))
- Add support for Python 3.5 ([#18](https://github.com/henry0312/pytest-docstyle/pull/18))

### Development Changed

- Update .gitignore ([#17](https://github.com/henry0312/pytest-docstyle/pull/17))"
3220,ReleaseEvent,2016-07-22 10:08:44+00:00,21979760,r4fek/django-cassandra-engine,1292373,r4fek,,,published,0.10.1,,* Update `cassandra-driver` to 3.5.0
3311,ReleaseEvent,2016-09-02 00:13:19+00:00,32665798,sergey-dryabzhinsky/python-zstd,717597,sergey-dryabzhinsky,,,published,v1.0.0,Version 1.0.0,"Update to upstream ZStandard version: https://github.com/facebook/zstd/releases/tag/v1.0.0

First complete standard version (upstream)."
3386,ReleaseEvent,2015-09-16 17:43:19+00:00,16148872,jessepollak/mixpanel-python-async,1097953,jessepollak,,,published,v0.0.6,,
3401,ReleaseEvent,2016-12-07 07:03:41+00:00,52944543,georgemarshall/django-cryptography,132688,georgemarshall,,,published,0.2,,
3482,ReleaseEvent,2017-08-14 17:13:17+00:00,30386388,box/box-python-sdk,1150978,jmoldow,23900,box,published,v2.0.0a6,Version 2.0.0a6,"**Breaking Changes**

- ``File.update_contents()`` and ``File.update_contents_with_stream()`` now
  correctly return a ``File`` object with the correct internal JSON structure.
  Previously it would return a ``File`` object where the file JSON is hidden
  inside ``file['entries'][0]``. This is a bugfix, but will be a breaking
  change for any clients that have already written code to handle the bug.

**Features**

- The ``JWTAuth`` constructor now supports passing the RSA private key in two different
  ways: by file system path (existing functionality), or by passing the key
  data directly (new functionality). The ``rsa_private_key_file_sys_path``
  parameter is now optional, but it is required to pass exactly one of
  ``rsa_private_key_file_sys_path`` or ``rsa_private_key_data``.

**Other**

- Bugfix so that the return value of ``JWTAuth.refresh()`` correctly matches
  that of the auth interface (by returning a tuple of
  ((access token), (refresh token or None)), instead of just the access token).
  In particular, this fixes an exception in ``BoxSession`` that always occurred
  when it tried to refresh any ``JWTAuth`` object."
4171,ReleaseEvent,2016-12-13 15:48:11+00:00,69284381,broadinstitute/fiss,3845738,tmdefreitas,393552,broadinstitute,published,v0.13.2,,Starting to tag releases here to match the PyPI versions.
4186,ReleaseEvent,2016-06-30 18:31:07+00:00,2019626,seatgeek/fuzzywuzzy,65675,josegonzalez,447527,seatgeek,published,0.10.0,0.10.0 (2016-03-13),"- Handle None inputs same as empty string (Issue #94) [Nick Miller]
"
4418,ReleaseEvent,2018-01-12 18:55:01+00:00,111474883,intrepidcs/ICS_IPA,33907249,mfunduc-intrepid,651231,intrepidcs,published,0.0.2.3,,
4511,ReleaseEvent,2017-12-04 15:44:18+00:00,34760603,gocardless/gocardless-pro-python,2285130,tragiclifestories,790629,gocardless,published,v1.3.0,v1.3.0,"* Adds `can_create_refunds` attribute to responses from the Creditors API, to indicate whether a merchant may create refund payments."
4549,ReleaseEvent,2015-05-11 03:58:42+00:00,7507548,materialsproject/fireworks,986759,computron,867057,materialsproject,published,v1.05,v1.05,
4719,ReleaseEvent,2016-05-01 12:22:42+00:00,51923039,browserstack/browserstack-local-python,723908,tr4n2uil,1119453,browserstack,published,v0.1.0,Initial release,
