,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
20,PullRequestEvent,2016-03-20 21:29:52+00:00,46566669,jaraco/irc,308610,jaraco,,,63471784,,"Line reading is incorrect, can lead to connection getting stuck forever",closed,False,88,"The line handling is incorrect and can lead to the connection getting stuck forever:

Basically you cannot just read 16KB and wait until all of it arrives, then check for lines since in some interactivity situations you might be required to respond earlier. Therefore, the only safe way to parse IRC lines is to go byte for byte until a line break is reached, OR read a larger amount but with either a timeout or an exact known amount of bytes being present or with non-blocking sockets (neither of which the code appears to be doing),

I also removed the special buffer class from being used as well as always_iterable() because both make the code much less intuitive to read: they just introduce additional in-between abstractions that barely do anything that prevent people from understanding what the code does immediately.",https://api.github.com/repos/jaraco/irc/issues/88,,2016-03-20T21:29:52Z,2016-03-20T21:29:52Z,5,84,26,2,[],[],[],[],,,,,[],https://github.com/jaraco/irc/pull/88.patch,https://api.github.com/repos/jaraco/irc/pulls/88/commits
43,PullRequestEvent,2016-10-17 09:16:28+00:00,10156090,klen/mixer,90699,klen,,,89254043,,Update `.travis.yml`,closed,False,68,,https://api.github.com/repos/klen/mixer/issues/68,2016-10-17T09:16:28Z,2016-10-17T09:16:28Z,2016-10-17T09:16:28Z,1,2,2,1,[],[],[],[],klen,90699,User,False,[],https://github.com/klen/mixer/pull/68.patch,https://api.github.com/repos/klen/mixer/pulls/68/commits
45,PullRequestEvent,2017-11-02 06:08:54+00:00,4295983,loli/medpy,51059,cancan101,,,150210869,,allow voxelspacing to take numpy array,open,False,53,,https://api.github.com/repos/loli/medpy/issues/53,,,2017-11-02T06:08:54Z,1,12,3,2,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/loli/medpy/pull/53.patch,https://api.github.com/repos/loli/medpy/pulls/53/commits
123,PullRequestEvent,2018-03-28 20:28:45+00:00,65468547,jd/tenacity,13807,miracle2k,,,178154603,,Document how to use Trio/curio.,open,False,114,,https://api.github.com/repos/jd/tenacity/issues/114,,,2018-03-28T20:28:44Z,1,6,0,1,NONE,[],[],[],,,,,[],https://github.com/jd/tenacity/pull/114.patch,https://api.github.com/repos/jd/tenacity/pulls/114/commits
130,PullRequestEvent,2016-09-07 07:28:25+00:00,5450742,klen/pylama,90699,klen,,,67031487,,Update AUTHORS,closed,False,62,"Hi, I changed my username from jarekps to jotes in the meantime. I hope you won't mind this little change. I also removed duplicated entry.",https://api.github.com/repos/klen/pylama/issues/62,2016-09-07T07:28:23Z,2016-09-07T07:28:23Z,2016-09-07T07:28:24Z,1,1,2,1,[],[],[],[],klen,90699,User,False,[],https://github.com/klen/pylama/pull/62.patch,https://api.github.com/repos/klen/pylama/pulls/62/commits
172,PullRequestEvent,2015-02-16 11:09:46+00:00,11167307,Knio/pynmea2,2751913,roccodm,,,29365164,,"I added some sentences at the end of ""talker.py"" file. Fixed minor problems (spacing)",open,False,35,"The sentences that I added are:
DTM, MDA, VWT, DBS, DBT, DPT",https://api.github.com/repos/Knio/pynmea2/issues/35,,,2015-02-16T11:09:44Z,9,108,3,1,[],[],[],[],,,,,[],https://github.com/Knio/pynmea2/pull/35.patch,https://api.github.com/repos/Knio/pynmea2/pulls/35/commits
197,PullRequestEvent,2015-04-26 16:27:31+00:00,34402403,bndr/pipreqs,1145456,bndr,,,34124008,,Fixed problems with local imports and imports with 'as',closed,False,3,"1. local imports
```
λ ~/temp/ ls
main.py  models.py  models.pyc
```
Current directory's files are like these, and I imported `models` in `main.py`.
Cause a package named `models` exists in pypi, it is added to requirements file.
2. imported with ""as""
```python
...
import ujson as json
...
```
In this case, it's package name is recognized invalid by `ujson as json`.",https://api.github.com/repos/bndr/pipreqs/issues/3,2015-04-26T16:27:31Z,2015-04-26T16:27:31Z,2015-04-26T16:27:31Z,3,20,11,4,[],[],[],[],bndr,1145456,User,False,[],https://github.com/bndr/pipreqs/pull/3.patch,https://api.github.com/repos/bndr/pipreqs/pulls/3/commits
199,PullRequestEvent,2015-09-28 14:24:03+00:00,34402403,bndr/pipreqs,5593690,GadgetSteve,,,46162715,,Added .svn & .hg to directory ignores.,open,False,26,"Added .svn & .hg to directory ignores.
Also added *.bak to git ignores.

Addresses #25",https://api.github.com/repos/bndr/pipreqs/issues/26,,,2015-09-28T14:24:02Z,1,2,1,2,[],[],[],[],,,,,[],https://github.com/bndr/pipreqs/pull/26.patch,https://api.github.com/repos/bndr/pipreqs/pulls/26/commits
221,PullRequestEvent,2018-03-03 22:02:16+00:00,6662075,joke2k/faker,751885,cloveras,,,172689789,,"Capital 'Ø' for last name 'Ødegård', and alphabetically at the end ",open,False,713,"### What does this changes

The last name 'ødegård' was spelled with a lowercaser 'ø' and not sorted correctly alphabetically. Now spelled 'Ødegård', and placed alphabetically at then end, as all three Norwegian special characters are (in Norway, at least).

### What was wrong

Lowercase 'ø' as first letter.

### How this fixes it

See above.

Fixes #...
",https://api.github.com/repos/joke2k/faker/issues/713,,,2018-03-03T22:02:16Z,1,1,1,1,NONE,[],[],[],,,,,[],https://github.com/joke2k/faker/pull/713.patch,https://api.github.com/repos/joke2k/faker/pulls/713/commits
228,PullRequestEvent,2016-01-06 15:27:22+00:00,6662075,joke2k/faker,89607,fcurella,,,54034914,,Created course provider for things related to fake courses,closed,False,312,"It probably isn't a big request, but created a provider to generate fake subjects, grades, and course titles. I think I have everything looking ok, let me know if there's anything I need to change.

Thanks,
Daniel",https://api.github.com/repos/joke2k/faker/issues/312,,2016-01-06T15:27:22Z,2016-01-06T15:27:22Z,11,289,0,3,[],[],[],[],,,,,[],https://github.com/joke2k/faker/pull/312.patch,https://api.github.com/repos/joke2k/faker/pulls/312/commits
