,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
164,ReleaseEvent,2016-03-24 07:19:26+00:00,48198706,dschep/ntfy,667763,dschep,,,published,v1.3.2,Fix Windows suppport,Should install `pypiwin32` correctly now and not delete the notification as soon as it's created.
380,ReleaseEvent,2017-01-08 11:52:38+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,published,v0.3.10,Fix dependency problem,"# CHANGE LOG
## Improvement

- requirements.txt: Use compatability operator (#177) 
- Make rstcheck happy (#174) "
759,ReleaseEvent,2018-08-11 13:10:49+00:00,76640818,NoneGG/aredis,22073484,NoneGG,,,published,v1.1.3,v1.1.3,"1.1.3
-----
    * allow use of zadd options for zadd in sorted sets
    * fix bug: use inspect.isawaitable instead of typing.Awaitable to judge if an object is awaitable
    * fix bug: implicitly disconnection on cancelled error (#84 )
    * new: add support for `streams`(including commands not officially released"
1265,ReleaseEvent,2017-10-23 10:13:37+00:00,52478762,etingof/pysnmp,17447359,etingof,,,published,v4.4.1,PySNMP 4.4.1,"This release brings a couple of significant changes:

- HMAC-SHA-2 Authentication Protocols support added (RFC-7860)
- The pycryptodome dependency replaced with pycryptodomex as it is recommended by the upstream to avoid unwanted interference with PyCrypto package should it also be installed
- Sphinx theme changed to Alabaster in the documentation
- Fixed multiple bugs in SNMP table indices rendering, especially the InetAddressIPv6 type which was severely broken.
- Fixed leaking exceptions bubbling up from the asyncio and Twisted adapters

Please refer to the [change log](https://github.com/etingof/pysnmp/blob/master/CHANGES.txt) for complete list of changes.
"
1523,ReleaseEvent,2016-09-30 08:54:37+00:00,56831251,yuma-m/pychord,855763,yuma-m,,,published,v0.2.2,Implement __repr__,- Implement __repr__ function to print Chord instance on command-line.
1561,ReleaseEvent,2017-02-14 17:43:07+00:00,81689370,arraylabs/pymyq,1139563,arraylabs,,,published,v0.0.5,,
1568,ReleaseEvent,2017-03-25 19:03:44+00:00,43131469,bjodah/pyodesys,485936,bjodah,,,published,v0.9.0,pyodesys-0.9.0,Straightforward numerical integration of systems of ordinary differential equations
1909,ReleaseEvent,2016-11-20 23:08:10+00:00,20236160,thebjorn/pydeps,1193143,thebjorn,,,published,v1.3.4,v1.3.4,
2110,ReleaseEvent,2018-08-13 03:31:33+00:00,22366239,flier/pyfasthash,61618,flier,,,published,0.9.1,,"- use `t1ha` competently, #25
- use `glob.glob` instead of `setuptools.glob`, #26"
2350,ReleaseEvent,2018-08-31 14:53:04+00:00,82044433,tdegeus/GooseMPL,7030445,tdegeus,,,published,v0.2.3,Powerlaw annotation is here,"Added two functions to annotate in a (semi-)log plot or to annotate a powerlaw. The trick is that you can specify coordinates in 'relative' coordinates. Checkout:

* `rel2abs_x`
* `rel2abs_y`
* `plot_powerlaw`
* `text`"
2594,ReleaseEvent,2018-07-08 16:09:18+00:00,12034517,ftao/python-ifcfg,374612,benjaoming,,,published,releases/0.17,0.17," * Restore ip after regressions + add tests #32
 * Add MacOSX support for ip command #32
"
2614,ReleaseEvent,2018-02-07 19:30:27+00:00,120079872,holgern/py-scrypt,2202263,holgern,,,published,untagged-811b24604b54acca0934,,
2669,ReleaseEvent,2018-05-15 07:18:05+00:00,76606572,kennethreitz/maya,1008252,timofurrer,,,published,v0.4.2,v0.4.2,"## Added

* Support `local_datetime()` method on `MayaDT` object to get it as `datetime.datetime` with local timezone."
3572,ReleaseEvent,2016-12-30 15:45:20+00:00,9760336,iheanyi/bandcamp-dl,1984403,Evolution0,,,published,v0.0.6-01,bandcamp-dl 0.0.6-01,"- Added the option to skip the downloading of album art.
- Individual track downloads work now.
- Fixed imports, now working when installed via pip.
- Last version to officially support Python 2.7.x"
