,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
30,ReleaseEvent,2017-09-06 08:24:03+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,v1.8.6,v1.8.6,$(release_description)
38,ReleaseEvent,2017-01-15 05:59:50+00:00,78888191,kislyuk/yq,862013,kislyuk,,,published,v2.0.0,v2.0.0,"- Begin 2.0.0 release series. This package's release series available
  on PyPI begins with version 2.0.0. Versions of ``yq`` prior to 2.0.0
  are distributed by https://github.com/abesto/yq and are not related
  to this package. No guarantees of compatibility are made between
  abesto/yq and kislyuk/yq. This package follows the `Semantic
  Versioning 2.0.0 <http://semver.org/>`_ standard. To ensure proper
  operation, declare dependency version ranges according to SemVer.
  See the Readme for more information."
117,ReleaseEvent,2017-06-24 02:00:03+00:00,95264151,gabfl/vault,8358050,gabfl,,,published,1.0,,
449,ReleaseEvent,2018-04-21 18:13:51+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,published,v0.12.0,Version 0.12.0,"##### Downloads

- [Source code (zip)](https://github.com/rasbt/mlxtend/archive/v0.12.0.zip)
- [Source code (tar.gz)](https://github.com/rasbt/mlxtend/archive/v0.12.0.tar.gz)

##### New Features

-  A new `feature_importance_permuation` function to compute the feature importance in classifiers and regressors via the *permutation importance* method ([#358](https://github.com/rasbt/mlxtend/pull/358))
-  The fit method of the `ExhaustiveFeatureSelector` now optionally accepts `**fit_params` for the estimator that is used for the feature selection. ([#354](https://github.com/rasbt/mlxtend/pull/354) by Zach Griffith)
-  The fit method of the `SequentialFeatureSelector` now optionally accepts
`**fit_params` for the estimator that is used for the feature selection. ([#350](https://github.com/rasbt/mlxtend/pull/350) by Zach Griffith)


##### Changes


- Replaced `plot_decision_regions` colors by a colorblind-friendly palette and adds contour lines for decision regions. ([#348](https://github.com/rasbt/mlxtend/issues/348))
- All stacking estimators now raise `NonFittedErrors` if any method for inference is called prior to fitting the estimator. ([#353](https://github.com/rasbt/mlxtend/issues/353))
- Renamed the `refit` parameter of both the `StackingClassifier` and `StackingCVClassifier` to `use_clones` to be more explicit and less misleading. ([#368](https://github.com/rasbt/mlxtend/pull/368))


##### Bug Fixes

- Various changes in the documentation and documentation tools to fix formatting issues ([#363](https://github.com/rasbt/mlxtend/pull/363))
- Fixes a bug where the `StackingCVClassifier`'s meta features were not stored in the original order when `shuffle=True` ([#370](https://github.com/rasbt/mlxtend/pull/370))
- Many documentation improvements, including links to the User Guides in the API docs ([#371](https://github.com/rasbt/mlxtend/pull/371))
"
483,ReleaseEvent,2017-11-25 22:15:14+00:00,109304350,Kane610/deconz,24575746,Kane610,,,published,v21,,Clarified methods that are async
520,ReleaseEvent,2016-04-21 12:56:36+00:00,55787217,bmcfee/resampy,1190540,bmcfee,,,published,0.1.0,0.1.0,Initial release.
1242,ReleaseEvent,2015-11-17 01:09:38+00:00,37439982,jeffrimko/Qprompt,1689242,jeffrimko,,,published,qprompt-0.1.10,qprompt-0.1.10,Release of Qprompt for version `0.1.10`.
1318,ReleaseEvent,2017-06-12 22:16:08+00:00,35068215,npilon/planterbox,382517,npilon,,,published,0.6.4,Release 0.6.4,* Universal newline support
1590,ReleaseEvent,2018-02-25 18:42:48+00:00,113474125,Devoxin/Lavalink.py,15076404,Devoxin,,,published,2.0.2.9,Lavalink.py 2.0.2.9,"- Fix players reading tracks from the end of the queue rather than the start
- Client now handles setting the channel id in players (based on voice updates)
- Fix repeat"
1594,ReleaseEvent,2017-02-13 19:32:03+00:00,33266451,JimmXinu/FanFicFare,11446969,JimmXinu,,,published,v2.9.0,FanFicFare v2.9.0,"# Installation instructions:

## Calibre Plugin:

Install attached plugin zip file, or use Calibre's 'Get plugins' feature.

## Web service:

http://fanficfare.appspot.com/

## Command line interface:

Rather being delivered as a zip file with dependencies included, FanFicFare is delivered as a `pip` Python package.  It's been tested on Python 2.6 and 2.7, but not on Python 3.

`pip install FanFicFare`
or
`pip install --upgrade FanFicFare`
...to update.

(pip will automatically install dependencies beautifulsoup4, html5lib, chardet and six.)

Run `fanficfare -h` from command-line.

## Changes:
- Make base_efiction_adapter honor keep_summary_html:true option.
- Add author_avatar_cover option for base_xenforoforum.
- Edge case fixes for errorcol and lastcheckedcol.
- adapter_bloodshedversecom needs to be able to change storyId.
- Tweak to adapter_whoficcom from GComyn.
- New Site: asianfanfics.com - Thanks 444555!
- Fixes for asianfanfics.com user/adult checks - Thanks 444555!
- Fix for error column when not an error.
- base_xenforoforum: Add more caching and page lookahead in reader mode.
- Fix for adapter_adultfanfictionorg for site change.
- adapter_asianfanficscom chapter URL update fix - Thanks 444555!
- Fix for storiesonlinenet Daily Limit msg change, from GComyn.
- Update translations
"
2851,ReleaseEvent,2017-11-28 20:20:57+00:00,112344685,DavidMStraub/rundec-python,10965193,DavidMStraub,,,published,v0.2,,
2973,ReleaseEvent,2015-11-20 01:25:41+00:00,5816230,michiya/django-pyodbc-azure,1407557,michiya,,,published,1.2.11,1.2.11,"* Supports Django 1.7.10
* Provided compatibility with FreeTDS v0.95
* Added `connection_retries` and `connection_retry_backoff_time` options (#41)"
