,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
43,ReleaseEvent,2017-12-15 12:29:29+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,v1.9.0,v1.9.0,This is a new URH release.
513,ReleaseEvent,2018-02-01 17:53:59+00:00,97612481,lh3/minimap2,480346,lh3,,,published,v2.8,Minimap2-2.8 (r672),"Notable changes in this release include:

 * Speed up short-read alignment by ~10%. The overall mapping accuracy stays
   the same, but the output alignments are not always identical to v2.7 due to
   unstable sorting employed during chaining. Long-read alignment is not
   affected by this change as the speedup is short-read specific.

 * Mappy now supports paired-end short-read alignment (#87). Please see
   python/README.rst for details.

 * Added option --for-only and --rev-only to perform alignment against the
   forward or the reverse strand of the reference genome only (#91).

 * Alleviated the issue with undesired diagonal alignment in the self mapping
   mode (#10). Even if the output is not ideal, it should not interfere with
   other alignments. Fully resolving the issue is intricate and may require
   additional heuristic thresholds.

 * Enhanced error checking against incorrect input (#92 and #96).

For long query sequences, minimap2 should output identical alignments to v2.7.

(2.8: 1 February 2018, r672)
"
814,ReleaseEvent,2016-08-03 18:02:13+00:00,27279174,garnaat/kappa,65675,josegonzalez,,,published,0.5.1,0.5.1 (2016-06-12),"- Fix exception catching. [Jose Diaz-Gonzalez]
"
880,ReleaseEvent,2017-07-27 23:17:40+00:00,23761821,letmaik/rawpy,530988,letmaik,,,published,v0.10.0,0.10.0 - manylinux1,"- Linux 64 bit binary wheels are now provided for easier installation (the same libraw version as for macOS and Windows wheels is used, currently 0.18.2)
- `no_auto_scale` option added (#28)
- [Documentation](https://letmaik.github.io/rawpy/) is now hosted on GitHub Pages"
1016,ReleaseEvent,2017-11-10 18:16:54+00:00,109304350,Kane610/deconz,24575746,Kane610,,,published,v6,,Improved xy color handling
1131,ReleaseEvent,2017-03-22 23:03:45+00:00,84624509,cdgriffith/Box,3275435,cdgriffith,,,published,2.1.0,Version 2.1.0,"Version 2.1.0
=============

* Adding `.update` and `.set_default` functionality
* Adding `dir` support"
1445,ReleaseEvent,2016-02-10 13:31:58+00:00,759484,proycon/pynlpl,75427,proycon,,,published,v0.7.7,v0.7.7,
1521,ReleaseEvent,2017-07-31 01:32:26+00:00,56831251,yuma-m/pychord,855763,yuma-m,,,published,v0.2.7,Handle base note in Chord.components,"- Handle base note in Chord.components
- Contributor: mstuttgart"
1522,ReleaseEvent,2016-11-29 17:16:11+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,published,v1.1.20,v1.1.20,"Timestamp |  SHA | Message | Author 
------------- | ------------- | ------------- | ------------- 
2016-11-29T16:04:44Z | [`1e5e9b3b7`](https://github.com/AnalogJ/lexicon/commit/1e5e9b3b752cf75e82258586804eca3475fc1344) | Update gandi.py | Jason Kulatunga 
"
1731,ReleaseEvent,2018-07-05 21:08:26+00:00,76513276,kislyuk/domovoi,862013,kislyuk,,,published,v1.7.1,v1.7.1,- Don't assume eventSource exists
2039,ReleaseEvent,2016-08-17 09:45:19+00:00,10314393,amitdev/lru-dict,969139,amitdev,,,published,v1.1.4,Bugfixes and enhancements,See more at https://pypi.python.org/pypi/lru-dict/
2399,ReleaseEvent,2018-03-01 09:37:44+00:00,82044433,tdegeus/GooseMPL,7030445,tdegeus,,,published,v0.1.7,Updated examples,
2662,ReleaseEvent,2017-08-27 17:59:27+00:00,41551233,ivanprjcts/sdklib,5663835,ivanprjcts,,,published,v1.9.3,v1.9.3,"* Allow to ignore warnings.
* Fix bug in getparent htmlElem method."
3120,ReleaseEvent,2017-07-19 10:45:10+00:00,15415111,kinverarity1/lasio,4525931,kinverarity1,,,published,v0.13,version 0.13,"- Other minor bug fixes inc inability to rename mnemonics in written LAS file.

"
3260,ReleaseEvent,2017-05-24 01:40:33+00:00,6002572,santoshphilip/eppy,2014885,santoshphilip,,,published,r0.5.44,Release version r0.5.44,"# release r0.5.44


## 2017-05-23

- IDF.run() works with E+ version >= 8.3
    - This will run the idf file
    - documentation updated to reflect this
- Some changes made to support eppy working on grasshopper
    - more work needs to be done on this
"
3411,ReleaseEvent,2015-09-08 15:42:18+00:00,2294792,Kwpolska/pkgbuilder,327323,Kwpolska,,,published,v4.2.3,,"* Translate “Running transaction…” line correctly
* Support `--noconfirm` in -Syu
* Pull existing git repos instead of cloning new ones or aborting (Issue #36)
* Display “skipping package” message when exceptions occur
* Support architecture-specific dependencies (Issue #37)"
3537,ReleaseEvent,2017-03-03 21:15:52+00:00,41542522,cztomczak/cefpython,1187415,cztomczak,,,published,v56-upstream,Upstream CEF v56 prebuilt binaries and libraries,"Built according to `docs/Build-instructions.md` with the `tools/automate.py` script. On Windows and Mac binaries from Spotify Automated Builds were used and then ran `automate.py --prebuilt-cef`. On Linux CEF was build from sources by running `automate.py --build-cef`.

NOTE for Linux: Linux binaries were built on Ubuntu 14.04 64-bit. These binaries contain libcef.so with minimal symbols so that you can debug CEF with gdb and get a meaningful stack trace. Currently cefpython v54 and later distribution packages on PyPI and on GH releases ship a stripped version of libcef.so with no symbols at all (Issue #262). Download archive from this release and switch libcef.so in your already installed package to allow for debugging CEF.

CEF Python 56.0 - cef56_3.2924.1575.g97389a9_mac64.zip (Mac 64-bit)"
3762,ReleaseEvent,2017-08-23 17:17:09+00:00,80448443,pierky/arouteserver,6806218,pierky,,,published,v0.9.1,,"
- Improvement: BIRD, new default debug options (``states, routes, filters, interfaces, events``, was ``all``).

  If needed, they can be overwritten using the ``header`` [custom .local file](https://arouteserver.readthedocs.io/en/latest/CONFIG.html#site-specific-custom-config).

- Fix: *enrichers* errors handling reported a generic message with no further details.

- Fix: HTTP 404 error handling for ""Entity not found"" error from PeeringDB.

- Fix: OpenBGPD, large prefix lists were causing a ""string too long"" error.

- Fix: OpenBGPD, clients descriptions longer than 31 characters were not properly truncated."
3785,ReleaseEvent,2017-05-25 20:15:51+00:00,32484306,schlitzered/pyredis,2797971,schlitzered,,,published,0.1.6,0.1.6,"Add HashClient, HashPool and SentinelHashPool"
3805,ReleaseEvent,2017-04-12 17:21:32+00:00,5754504,sivel/speedtest-cli,39340,sivel,,,published,v1.0.3,v1.0.3,
