,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
40,ReleaseEvent,2018-05-12 14:43:11+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,untagged-0471fa3f0d4bd49fffea,,
243,ReleaseEvent,2017-10-29 18:04:03+00:00,105886450,ivknv/yadisk,5551920,ivknv,,,published,v1.0.5,Release 1.0.5,&#8212; Fix `setup.py` to exclude tests
395,ReleaseEvent,2015-11-20 14:43:43+00:00,45852176,arose/nglview,272250,arose,,,published,v0.2,,
437,ReleaseEvent,2015-11-01 21:05:02+00:00,27025717,jaedb/spotmop,1711444,jaedb,,,published,2.4,2.4,"- Redesign of interface (vertical bars)
- Basic implementation of artist discovery
- Drag-and-drop to playlists
- Performance improvement"
740,ReleaseEvent,2017-01-08 08:38:43+00:00,28558048,benEnsta/pyIbex,6647880,benEnsta,,,published,untagged-ad88969d2412e018b6b7,,
1950,ReleaseEvent,2017-06-08 21:15:30+00:00,90407498,jbasko/configmanager,632910,jbasko,,,published,v1.14.4,v1.14.4,
2189,ReleaseEvent,2016-09-02 14:30:40+00:00,24561828,gunthercox/ChatterBot,2030578,gunthercox,,,published,0.4.7,0.4.7,"**Bug fixes**

- Fix some formatting issues in Portuguese corpus [https://github.com/gunthercox/ChatterBot/commit/1ed1afad690ee5c4e10d81f285dcb5ddb2a4bad1]
- Remove empty file from French corpus [https://github.com/gunthercox/ChatterBot/commit/db2f758bc0d7d1632e5f9dfaab2b48721518af88]
- Return a confidence of zero if a random response is selected [https://github.com/gunthercox/ChatterBot/pull/244]
- Check count variable in Mongo DB adapter before it is used (via @navyad) [https://github.com/gunthercox/ChatterBot/pull/253]
- Pass correct arguments to tie breaking methods (via @davizucon ) [https://github.com/gunthercox/ChatterBot/pull/268]

**Features**

- Add ability to export database as ChatterBot training corpus [https://github.com/gunthercox/ChatterBot/pull/239]
- Add info level logging [https://github.com/gunthercox/ChatterBot/pull/245]
- Pass existing extra data from input through to processed response (via @gsingers) [https://github.com/gunthercox/ChatterBot/pull/263]

**Documentation**

- Added a program flow diagram [https://github.com/gunthercox/ChatterBot/issues/246]

**Deprecation**

- Rename `JsonDatabaseAdapter` to `JsonFileStorageAdapter` to more accurately describe the adapter [https://github.com/gunthercox/ChatterBot/commit/3f626eceb50ffe3b579d1606c92c335d50684fb8]"
2475,ReleaseEvent,2016-07-16 16:52:16+00:00,63150494,Danielhiversen/flux_led,650502,Danielhiversen,,,published,0.3,,
2810,ReleaseEvent,2015-11-18 12:59:08+00:00,41495937,erm0l0v/django-fake-model,1074603,erm0l0v,,,published,0.1.2,0.1.2,"* Added Django 1.9 support
* Added travis config generator
* Added nose tests
* Remove tests for Django master"
3081,ReleaseEvent,2018-08-20 14:45:30+00:00,108765249,cjsheets/mkdocs-rtd-dropdown,3053829,cjsheets,,,published,v1.0.2,Align theme with MkDocs version1,
3359,ReleaseEvent,2015-07-08 13:00:30+00:00,38150684,rickypc/robotframework-extendedselenium2library,1145955,rickypc,,,published,0.4.9,Further AngularJS sync enhancement and library simplification,
3360,ReleaseEvent,2016-02-01 09:11:45+00:00,38150684,rickypc/robotframework-extendedselenium2library,1145955,rickypc,,,published,0.7.0,Speed Improvements,
3834,ReleaseEvent,2017-10-06 08:21:32+00:00,35100117,neo4j/neo4j-python-driver,4190164,zhenlineo,201120,neo4j,published,1.5.0rc2,1.5.0rc2,"Small improvements to driver configurations.
See more in [changelog](https://github.com/neo4j/neo4j-python-driver/wiki/1.5-changelog#150rc2)"
3848,ReleaseEvent,2017-08-22 08:44:16+00:00,57193500,sbg/sevenbridges-python,9283273,SenadI,233118,sbg,published,0.9.0,0.9.0 ( 2017-08-22),"
- Added support for managing volume permissions.
- Added support for listing volume content.
- Added support for interruptable instances
- Added support for Enterprise account features.
- Added support for Advance Access Features
  Note that now all Advance Access features will be only enabled if its
  specified on the config level or explicitly when instantiating API object.
- All resources now implement deepcopy method to provide a way to copy an resource instance.
- `__eq__` method overridden on first level models (project, tasks etc) to allow easy comparision and enable `in` operator for Collection resources.
- Added primitive file content methods that downloads file and retrieves content.
- Update requests version 2.18.3.
- Documentation is updated to reflect new changes.
- Multiple tests added for both old and new resources.

- Backwards incompatible changes
  - Duration of download/upload is not in milliseconds.
  - `copy` method is removed from Input/Output model.

- Bugfixes
  - [Issue #93](https://github.com/sbg/sevenbridges-python/issues/93)"
3849,ReleaseEvent,2018-08-31 03:15:32+00:00,9155431,spotify/annoy,1027979,erikbern,251374,spotify,published,v1.13.0,1.13.0 – Now with dot product,Main (only?) change is that dot products are now supported thanks to @psobot!
5311,ReleaseEvent,2017-05-24 13:53:35+00:00,37136408,algolia/algoliasearch-django,1821404,PLNech,2034458,algolia,published,1.3.2,1.3.2,  * [FIX] Fix reindex to handle replicas
5832,ReleaseEvent,2018-07-16 22:51:58+00:00,83606106,uw-it-aca/uw-restclients-sws,9834194,fanglinfang,3730428,uw-it-aca,published,1.7.1,SWS Person bug fix,
6027,ReleaseEvent,2018-01-26 10:08:58+00:00,50594903,Trax-air/swagger-parser,2521188,cyprieng,5397850,Trax-air,published,v1.0.1,,
6082,ReleaseEvent,2017-07-31 18:55:42+00:00,47576910,googlei18n/fontmake,6939968,anthrotype,5503833,googlei18n,published,v1.2.7,,
