,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
83,ReleaseEvent,2018-08-16 02:26:57+00:00,769951,mhe/pynrrd,1342819,addisonElliott,,,published,v0.2.5,v0.2.5 Released,"# Change Log

**Merged pull requests:**

- Bump to version 0.2.5 [\#51](https://github.com/mhe/pynrrd/pull/51) ([addisonElliott](https://github.com/addisonElliott))
- Update PyPi metadata and load long description from README [\#50](https://github.com/mhe/pynrrd/pull/50) ([addisonElliott](https://github.com/addisonElliott))
- Deploy to PyPi when GitHub release is made [\#49](https://github.com/mhe/pynrrd/pull/49) ([addisonElliott](https://github.com/addisonElliott))
- parse\_optional\_matrix does not take 'dtype' kwarg [\#47](https://github.com/mhe/pynrrd/pull/47) ([ihnorton](https://github.com/ihnorton))
- Hyperlink DOI against preferred resolver [\#46](https://github.com/mhe/pynrrd/pull/46) ([katrinleinweber](https://github.com/katrinleinweber))
- Remove note about ASCII not being supported [\#45](https://github.com/mhe/pynrrd/pull/45) ([addisonElliott](https://github.com/addisonElliott))
- Update recommended installation method [\#42](https://github.com/mhe/pynrrd/pull/42) ([addisonElliott](https://github.com/addisonElliott))
- Compare test Numpy arrays using Numpy.testing module [\#41](https://github.com/mhe/pynrrd/pull/41) ([addisonElliott](https://github.com/addisonElliott))
- Add ASCII support [\#40](https://github.com/mhe/pynrrd/pull/40) ([addisonElliott](https://github.com/addisonElliott))
- Add Addison Elliott to authors [\#39](https://github.com/mhe/pynrrd/pull/39) ([addisonElliott](https://github.com/addisonElliott))
- Add public parse and format functions for unknown fields [\#38](https://github.com/mhe/pynrrd/pull/38) ([addisonElliott](https://github.com/addisonElliott))
- Two deprecations [\#35](https://github.com/mhe/pynrrd/pull/35) ([spezold](https://github.com/spezold))"
110,ReleaseEvent,2018-08-26 00:52:51+00:00,93209191,cemsbr/yala,49481,cemsbr,,,published,v1.7.0,Support latest mainstream linters,"### Added
- Support to pycodestyle >= 2.4.0

### Removed
- Radon (to support pycodestyle >= 2.4.0)
- Unused code to parse pyflakes and radon
- dev: dependency management via requirements file (use pipenv)"
685,ReleaseEvent,2016-09-26 08:45:05+00:00,15584383,proycon/flat,75427,proycon,,,published,v0.5.3,v0.5.3,"Bugfix and documentation release:

* Fixes issue #64 (issue with editform new)
* Now with better documentation (installation guide, user guide, administration guide), hosted on http://flat.readthedocs.io/en/latest/
"
753,ReleaseEvent,2015-02-11 22:03:06+00:00,12535703,csparpa/pyowm,5172190,csparpa,,,published,2.2,2.2," * New entity Station: represents a meteostation recording weather data
 * New feature: search for meteostations around a lat/lon couple
 * New feature: retrieve weather currently measured by a meteostation
 * New feature: retrieve weathers currently measured by meteostations within a bounding box
 * Can now query for weather forecasts based on geographical coordinates
 * Can now query for weather forecasts based on city ID
 * Support querying of extreme weather conditions in Forecaster convenience methods
 * Enriched Weather class with methods to support data fields retrieved from meteostations
 * Now supporting Unicode strings as parameters for all PyOWM public methods
 * Increased test coverage"
830,ReleaseEvent,2017-11-20 19:20:26+00:00,53005545,kislyuk/aegea,862013,kislyuk,,,published,v2.0.5,v2.0.5,- Make sure version is updated when rolling release
939,ReleaseEvent,2017-03-21 13:44:14+00:00,10865487,upbit/pixivpy,302680,upbit,,,published,v3.3.1,"Change illust_related() to v2 endpoint, fix BUG when process seed_illust_ids[] liked params","New parse_qs() to process seed_illust_ids[] liked params, it return an array like PHP url_parse"
1741,ReleaseEvent,2017-06-18 08:33:56+00:00,23209140,mortada/fredapi,1642081,mortada,,,published,v0.4.0,version 0.4.0,* fixed deprecation warning for to_datetime()
1816,ReleaseEvent,2016-06-03 21:33:13+00:00,48203815,sirfz/tesserocr,4741099,sirfz,,,published,v2.1.1,tesserocr v2.1.1,"* Improved PIL image conversion to Pix: preserve original image format (#5)
* Added `DetectOS` api method (#6)
* Support `TessOsdRenderer` introduced in tesseract v3.04.01
* Improved setup environment detection
* Python 3 support"
1885,ReleaseEvent,2017-06-16 14:10:25+00:00,70974096,wheerd/multiset,2556867,wheerd,,,published,2.0.1,,"This version has some bug fixes (e.g. the ones discussed in #1).
Also, the test coverage has been improved as some features were untested previously."
1923,ReleaseEvent,2016-05-30 19:58:25+00:00,32769061,RazerM/represent,1337586,RazerM,,,published,1.4.0,,"### Added
- `BaseReprHelper`, base class for `ReprHelper` and `PrettyReprHelper` to handle common functionality and enforce same API and docstrings.
- `BaseReprHelper.parantheses` tuple can be set to something other than normal brackets, e.g. `('<', '>')`

### Fixed
- `BaseReprHelper.keyword_from_attr` parameter names swapped. `attr_name` used to refer to keyword name, which doesn't make sense."
