,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
92,ReleaseEvent,2016-12-16 15:01:20+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,published,0.0.2,v0.0.2 - Beta,"Changes :
- Add oauth implicit flow url generation in EsiSecurity.get_auth_uri().
- Fix http_adapter that cannot be set because the wrong kwargs key was used.
- Add App, EsiSecurity, EsiClient in esipy.__init__ to be able to recover it"
153,ReleaseEvent,2016-09-30 14:18:52+00:00,36836292,dme65/pySOT,12738905,dme65,,,published,v0.1.25,First release,
361,ReleaseEvent,2015-03-09 20:38:15+00:00,18305821,Trii/NoseGAE,638073,Trii,,,published,0.5.4,0.5.4 Release,"- Override module stub initialization based on SO post
  http://stackoverflow.com/questions/28166558/invalidmoduleerror-when-using-testbed-to-unit-test-google-app-engine"
502,ReleaseEvent,2018-06-21 04:05:37+00:00,97612481,lh3/minimap2,480346,lh3,,,published,v2.11,Minimap2-2.11 (r797),"Changes to minimap2:

 * Improved alignment accuracy in low-complexity regions for SV calling. Thank
   @armintoepfer for multiple offline examples.

 * Added option --eqx to encode sequence match/mismatch with the =/X CIGAR
   operators (#156, #157 and #175).

 * When compiled with VC++, minimap2 generated wrong alignments due to a
   comparison between a signed integer and an unsigned integer (#184). Also
   fixed warnings reported by ""clang -Wextra"".

 * Fixed incorrect anchor filtering due to a missing 64- to 32-bit cast.

 * Fixed incorrect mapping quality for inversions (#148).

 * Fixed incorrect alignment involving ambiguous bases (#155).

 * Fixed incorrect presets: option `-r 2000` is intended to be used with
   ava-ont, not ava-pb. The bug was introduced in 2.10.

 * Fixed a bug when --for-only/--rev-only is used together with --sr or
   --heap-sort=yes (#166).

 * Fixed option -Y that was not working in the previous releases.

 * Added option --lj-min-ratio to fine control the alignment of long gaps
   found by the ""long-join"" heuristic (#128).

 * Exposed `mm_idx_is_idx`, `mm_idx_load` and `mm_idx_dump` C APIs (#177).
   Also fixed a bug when indexing without reference names (this feature is not
   exposed to the command line).

Changes to mappy:

 * Added `__version__` (#165).

 * Exposed the maximum fragment length parameter to mappy (#174).

Changes to paftools:

 * Don't crash when there is no ""cg"" tag (#153).

 * Fixed wrong coverage report by ""paftools.js call"" (#145).

This version may produce slightly different base-level alignment. The overall
alignment statistics should remain similar.

(2.11: 20 June 2018, r797)
"
783,ReleaseEvent,2015-04-08 03:04:58+00:00,20698885,dslackw/pysed,6345517,dslackw,,,published,v0.5.0,v0.5.0,"CLI utility that parses and transforms text written in Python.

Pysed is a Python stream editor, is used to perform basic text transformations from a file. It reads text, line by line, from a file and replace, insert or print all text or specific area. Actually pysed is a passage of Python module 're' in terminal."
856,ReleaseEvent,2017-01-09 16:38:33+00:00,37556070,gplepage/gvar,1808545,gplepage,,,published,v8.1,gvar version 8.1,More efficient handling of large sparse covariance matrices in gvar.svd (see gvar.evalcov_blocks()). Minor bug fixes and extensions.
1153,ReleaseEvent,2017-02-22 03:10:32+00:00,16331291,davisking/dlib,6259399,davisking,,,published,v19.3,,
1315,ReleaseEvent,2015-10-03 02:20:37+00:00,17308448,jquast/blessed,972584,jquast,,,published,1.9.10,"New docs, 'ansi' termcap fixes by proxy","* workaround: provide ``sc`` and ``rc`` for Terminals of ``kind='ansi'``, repairing Terminal context manager method ``location``, issue #44
* bugfix: length of simple SGR reset sequence ``\x1b[m`` was not correctly determined on all terminal types, issue #45.
* deprecated: ``_intr_continue`` arguments introduced in 1.8 are now marked deprecated in 1.10: beginning with python 3.5, the default behavior is as though this argument is always True, see https://www.python.org/dev/peps/pep-0475/, blessed does the same."
1506,ReleaseEvent,2018-02-01 16:58:44+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,published,v2.1.19,v2.1.19,"Timestamp |  SHA | Message | Author
------------- | ------------- | ------------- | -------------
2018-02-01T16:58Z | c19a8193 | (v2.1.19) Automated packaging of release by CapsuleCD | CapsuleCD
2018-02-01T16:54Z | 02a51ddc | Merge 006178d87ab3691071f3c2cad3e45adc546b0e0b into c28e56e3fd25a5b7e3c4498643014f16f64bb037 | Rob Marscher
2018-02-01T16:54Z | c28e56e3 | Merge pull request #167 from polyzen/patch-1  readme: Namecheap is now supported | Jason Kulatunga
2018-02-01T15:43Z | 006178d8 | Updating test filters for rackspace | Rob Marscher
2018-01-31T16:58Z | dfa2c58d | Rackspace CloudDNS provider | Rob Marscher
2018-01-29T06:21Z | e63f4af8 | readme: Namecheap is now supported | Daniel M. Capella
"
1618,ReleaseEvent,2016-01-15 13:52:46+00:00,46757944,garnaat/placebo,2056,garnaat,,,published,0.5.0,0.5.0,Added optional ``prefix`` arg.  See #21
