,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
46,ReleaseEvent,2018-08-30 17:38:18+00:00,145651785,kislyuk/gs,862013,kislyuk,,,published,v0.1.4,v0.1.4,- Move config to gs namespace
401,ReleaseEvent,2018-01-12 21:06:57+00:00,116323642,Nekmo/dirhunt,740106,Nekmo,,,published,v0.1.3,,
461,ReleaseEvent,2017-06-17 14:41:47+00:00,37556070,gplepage/gvar,1808545,gplepage,,,published,v8.3.1,gvar version 8.3.1,"Very minor update: bug fix to avoid crashing ``gvar.evalcorr``; ``json`` support from ``gvar.dump``, ``gvar.load``, etc."
471,ReleaseEvent,2017-11-16 04:16:37+00:00,53005545,kislyuk/aegea,862013,kislyuk,,,published,v1.0.2,v1.0.2,"- Further ameliorate the volume attach/detach polling issues (#31)
    
    - Limit time we wait for aws detach to succeed before deleting volume (#30)"
771,ReleaseEvent,2018-04-18 17:44:35+00:00,122299312,wimglenn/oyaml,6615374,wimglenn,,,published,v0.3,Allow safe_dump to process collections.OrderedDict,
1582,ReleaseEvent,2017-03-26 19:20:32+00:00,36625204,kislyuk/watchtower,862013,kislyuk,,,published,v0.3.5,v0.3.5,- Fix release script
1668,ReleaseEvent,2018-08-19 16:37:15+00:00,49825187,thombashi/tcconfig,15517661,thombashi,,,published,v0.20.1,,- Fix error handling for reordering parameter: #101
1882,ReleaseEvent,2015-08-22 00:29:08+00:00,16967699,prjemian/spec2nexus,2279984,prjemian,,,published,2015.0822.0,extractSpecScan: add new options,"adds new command line options -G, -P, -Q, and -V for optional output"
1919,ReleaseEvent,2017-08-01 19:37:37+00:00,95915008,vrasneur/pyfasttext,8555503,vrasneur,,,published,0.1,Initial release,"Initial release!

* Fairly complete support of all the features of the fastText binary (training, prediction, quentization)
* Add some new features too (normalized probabilities, label extraction, ...)
"
2328,ReleaseEvent,2018-04-02 06:14:03+00:00,38525000,njsmith/colorspacious,609896,njsmith,,,published,v1.1.1,,See release notes: https://colorspacious.readthedocs.io/en/latest/changes.html#v1-1-1
2521,ReleaseEvent,2016-03-13 19:02:32+00:00,30243109,Danielhiversen/pyRFXtrx,650502,Danielhiversen,,,published,0.6.5,0.6.5,
2525,ReleaseEvent,2018-05-14 10:11:17+00:00,133051476,Plawn/Fancy_progressbar,29287749,Plawn,,,published,v0.20,v0.20,"--> Animations added
--> Better bar creation
--> Better handler creation
--> Minor bug fixed"
2746,ReleaseEvent,2016-03-28 18:38:13+00:00,43920784,hackebrot/pytest-cookies,6024445,hackebrot,,,published,0.2.0,0.2.0,"Upgrade to [Cookiecutter Shortbread](https://github.com/audreyr/cookiecutter/releases/tag/1.4.0) which fixed user config based ``replay_dir`` and ``cookiecutters_dir``.

"
2760,ReleaseEvent,2017-04-05 13:49:51+00:00,9766348,mindflayer/python-mocket,527325,mindflayer,,,published,1.8.1,,
