,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
52,ReleaseEvent,2017-02-10 19:13:19+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,v1.3.0,Signal Editing,"This release brings a full fledged __signal editing__ component to the Universal Radio Hacker. You can:

- copy/paste parts of raw signals
- insert custom sine waves to abitrary positions
- edit your modulated signal before sending.

Furthermore, this release fixes various bugs e.g. a rare crash when zooming certain signals and improves the drawing of participant colors."
80,ReleaseEvent,2018-08-21 03:34:48+00:00,769951,mhe/pynrrd,1342819,addisonElliott,,,published,v0.3.0,v0.3.0 Released,"# Change Log

**Closed issues:**

- passing a header dict to the write method [\#37](https://github.com/mhe/pynrrd/issues/37)
- Improved documentation [\#34](https://github.com/mhe/pynrrd/issues/34)

**Merged pull requests:**

- Add support for codecov [\#64](https://github.com/mhe/pynrrd/pull/64) ([addisonElliott](https://github.com/addisonElliott))
- Add documentation badge to README [\#63](https://github.com/mhe/pynrrd/pull/63) ([addisonElliott](https://github.com/addisonElliott))
- Add numpydoc requirement for readthedocs [\#62](https://github.com/mhe/pynrrd/pull/62) ([addisonElliott](https://github.com/addisonElliott))
- Update README.rst with one from documentation and symlink each other [\#61](https://github.com/mhe/pynrrd/pull/61) ([addisonElliott](https://github.com/addisonElliott))
- Add documentation [\#60](https://github.com/mhe/pynrrd/pull/60) ([addisonElliott](https://github.com/addisonElliott))
- Write tests for writing detached headers [\#59](https://github.com/mhe/pynrrd/pull/59) ([addisonElliott](https://github.com/addisonElliott))
- Reformat code [\#58](https://github.com/mhe/pynrrd/pull/58) ([addisonElliott](https://github.com/addisonElliott))
- Custom Fields Reformat [\#57](https://github.com/mhe/pynrrd/pull/57) ([addisonElliott](https://github.com/addisonElliott))
- Fix issue with test on format\_numbers failing [\#56](https://github.com/mhe/pynrrd/pull/56) ([addisonElliott](https://github.com/addisonElliott))
- Split tests into multiple files [\#55](https://github.com/mhe/pynrrd/pull/55) ([addisonElliott](https://github.com/addisonElliott))
- Split module into multiple files [\#54](https://github.com/mhe/pynrrd/pull/54) ([addisonElliott](https://github.com/addisonElliott))
- Set minimum version for Numpy library to 1.11.1 [\#53](https://github.com/mhe/pynrrd/pull/53) ([addisonElliott](https://github.com/addisonElliott))
- Add \_\_version\_\_ to pynrrd module [\#52](https://github.com/mhe/pynrrd/pull/52) ([addisonElliott](https://github.com/addisonElliott))"
306,ReleaseEvent,2016-01-07 11:07:43+00:00,16644126,vasole/fisx,5636251,vasole,,,published,v1.0.5,1.0.5,- Fix error preventing compilation with Visual Studio 2015
487,ReleaseEvent,2016-03-07 15:33:45+00:00,6662075,joke2k/faker,89607,fcurella,,,published,v0.5.6,v0.5.5,* Add date handling for datetime functions. Thanks @rpkilby.
877,ReleaseEvent,2017-03-02 11:38:52+00:00,23761821,letmaik/rawpy,530988,letmaik,,,published,v0.8.1,0.8.1,- Fix macOS wheels bundling an outdated libraw version (#22)
1288,ReleaseEvent,2015-11-08 21:28:53+00:00,17308448,jquast/blessed,972584,jquast,,,published,1.13.0,"new Terminal.split_seqs() function, speed enhancement","* enhancement: method ``Terminal.split_seqs`` introduced, and 4x cost reduction in related sequence-aware functions, #29.
* deprecated: function ``blessed.sequences.measure_length`` superseded by ``blessed.sequences.iter_parse`` if necessary.
* deprecated: warnings about ""binary-packed capabilities"" are no longer emitted on strange terminal types, making best effort."
1487,ReleaseEvent,2017-09-14 14:10:27+00:00,43131469,bjodah/pyodesys,485936,bjodah,,,published,v0.10.2,pyodesys-0.10.2,
1844,ReleaseEvent,2016-05-30 19:58:42+00:00,32769061,RazerM/represent,1337586,RazerM,,,published,1.4.1,,"### Fixed
- `__slots__` added to `ReprHelperMixin` to allow subclasses to use `__slots__`."
2036,ReleaseEvent,2015-08-25 14:31:00+00:00,40316600,kblomqvist/yasha,206775,kblomqvist,,,published,1.2,Version 1.2,"- With no output, template was incorrectly rendered into the template file itself."
2077,ReleaseEvent,2018-04-30 04:44:23+00:00,5414178,miurahr/pykakasi,123720,miurahr,,,published,v0.92,Release working wheel packages,
2439,ReleaseEvent,2018-02-08 13:21:44+00:00,120079872,holgern/py-scrypt,2202263,holgern,,,published,untagged-7fd7e447f6b15551aea7,,
2866,ReleaseEvent,2017-10-22 08:11:38+00:00,51537990,fabfuel/ecs-deploy,1582291,fabfuel,,,published,1.4.0,"Rollback, Deregistration & Error Handling","# New Feature: Automated Rollback

If a deployment failed (due to e.g. a timeout or a task placement error) ecs-deploy now is able to automatically rollback the service to the previous task definition revision. 
This can be achieved with the new flag `--rollback`. By default, a failed deployment is **not** rolled back. The default behavior will change in a future version.

# New Feature: Keep old task definitions

By default, the old task definition gets deregistered in ECS after an successful deployment. This can be prevented by passing the new flag `--no-deregister`. The old task definition then will stay active within ECS.

# Improvement: Print ecs-deploy version

The current version of ecs-deploy can not be printed via `ecs --version`. This might be useful for debugging.

# Improvement: More explicit error handling

ecs-deploy now only handles ECS errors. All other errors are bypassed, which might simplify debugging issues with 3rd-party-dependencies.

"
2893,ReleaseEvent,2015-05-28 14:40:22+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,published,v5.8.1,v5.8.1,"*Bug fixes:*
- fixed a memory leak in the random number generator module, which meant that the amount of memory used was excessive, and that using random translations, random patches, or dropout used up all available memory within seconds
- fixed a bug in the forward1 propagate kernel, which meant that it crashed for certain geometries
"
2946,ReleaseEvent,2017-12-01 21:48:40+00:00,47635030,maxharlow/csvmatch,896707,maxharlow,,,published,v1.4,,* Adds argument to make matches case insensitive
3083,ReleaseEvent,2018-06-14 14:54:37+00:00,105757332,sepandhaghighi/art,7515099,sepandhaghighi,,,published,v1.4,Version 1.4,"- 15 new fonts added
	1- letters
	2- lockergnome
	3- madrid
	4- marquee
	5- mike
	6- mini
	7- nancyj-fancy
	8- nancyj-underlined
	9- pepper
	10- poison
	11- rot13
	12- short
	13- small
	14- tengwar
	15- big
- 11 new 1-line art added
	1- teddy 
	2- dice
	3- bee
	4- ukulele
	5- perky
	6- snail
	7- decorate
	8- kirby
	9- mango
	10- bunny
	11- kiss
- random 1-line art mode added
- Minor bug in `text2art` random range fixed
- `README.md` modified
- `aprint_test` function renamed to `art_list`
- `setup.py` modified"
3178,ReleaseEvent,2017-06-05 13:36:07+00:00,65031294,xtrinch/fcm-django,7256491,xtrinch,,,published,0.2.10,Pass all parameters to pyfcm and update its version,
3218,ReleaseEvent,2015-05-07 16:20:02+00:00,33266451,JimmXinu/FanFicFare,11446969,JimmXinu,,,published,v2.2.5,FanFicFare v2.2.5,"This is the production version of the project FanFicFare.  This project was previously published under the name FanFictionDownLoader(FFDL).

# Installation instructions:

Plugin:
---

Install zip attached file.

Web service:
---

http://fanficfare.appspot.com/

Command line interface:
---
Rather being delivered as a zip file with dependencies included, FanFicFare is now delivered as a proper `pip` Python package.  It's been tested on Python 2.6 and 2.7, but not on Python 3.

`pip install FanFicFare`
or
`pip install --upgrade FanFicFare`
...to update.

(pip will automatically install dependencies beautifulsoup4, html5lib, chardet and six.)

Run `fanficfare -h` from command-line.

Changes:

- Fix ficwad.com changing author URLs.

- Fix for ponyfictionarchive.net stories with neither In-Progress or Complete flag.

- Fix for grangerenchanted.com bad HTML summary causing crash. "
3807,ReleaseEvent,2018-03-17 01:08:07+00:00,2051226,eligrey/FileSaver.js,46995,eligrey,,,published,1.3.6,1.3.6,
3951,ReleaseEvent,2018-02-07 18:25:29+00:00,120358955,khornberg/octokit.py,3442051,khornberg,,,published,0.3.2,Better headers and params,
4225,ReleaseEvent,2018-03-28 15:53:24+00:00,66557611,Stranger6667/pyoffers,1236561,Stranger6667,,,published,0.6.4,Release 0.6.4,"### Added

- New related managers ``Offer.files`` and ``Affiliate.files``. @Stranger6667
- Support for ``CreativeCode`` in ``contains`` list. @Stranger6667
- ``get_offer_files_with_creative_code`` method for ``Affiliate`` and ``Offer`` models. @Stranger6667"
4369,ReleaseEvent,2015-12-11 11:24:07+00:00,47421001,hackebrot/jinja2-time,6024445,hackebrot,,,published,0.1.0,0.1.0,Jinja2 Extension for Dates and Times
4444,ReleaseEvent,2018-02-09 01:56:08+00:00,58094079,orbingol/NURBS-Python,5276943,orbingol,,,published,v3.2.0,NURBS-Python v3.2.0,"# NURBS-Python v3.2.0

* The core library now utilizes `Abstract` and `Multi` modules
* Curve classes now have `split()` method for curve splitting at the given parameter and `decompose()` method for Bézier decomposition
* Shapes module upgrades
"
4445,ReleaseEvent,2018-07-31 20:13:41+00:00,58094079,orbingol/NURBS-Python,5276943,orbingol,,,published,v4.1.0,NURBS-Python (geomdl) v4.1.0,"* Added algorithms A2.4, A2.5, A3.7 and A3.8 (Thanks to @Nodli for these contributions)
* Added an option to generate knot vectors for unclamped shapes
* Bug fixes and minor updates
* Documentation updates"
4767,ReleaseEvent,2017-09-17 03:26:27+00:00,80898688,reiinakano/scikit-plot,18363734,reiinakano,,,published,v0.3.1,v0.3.1,"Bugfix:

* Remove `nose` dependency preventing proper documentation build"
5847,ReleaseEvent,2018-01-26 03:01:13+00:00,113642904,henry0312/pytest-codestyle,433434,henry0312,,,published,v1.1.2,v1.1.2,"## Micro Enhancements

- [Add some tests by henry0312 · Pull Request #8](https://github.com/henry0312/pytest-codestyle/pull/8)
- [Fix lint errors by henry0312 · Pull Request #10](https://github.com/henry0312/pytest-codestyle/pull/10)
- [Run tests on Travis CI by henry0312 · Pull Request #11](https://github.com/henry0312/pytest-codestyle/pull/11)
- [Add extras_require for tests by henry0312 · Pull Request #12](https://github.com/henry0312/pytest-codestyle/pull/12)
- [Update .travis.yml by henry0312 · Pull Request #13](https://github.com/henry0312/pytest-codestyle/pull/13)"
5871,ReleaseEvent,2017-04-28 21:46:42+00:00,35990433,kata198/AdvancedHTMLParser,8461115,kata198,,,published,7.0.2,7.0.2 - Fuzzy Wuzzy Wuzza Weasel,"* 7.0.2 Apr 28 2017

- Fix two typos which would result in exceptions
- Add ""href"" as a standard property name for anchors (so em.href = 'abc' sets
the href attribute)

* 7.0.0 Apr 6 2017
- Add ""filter""-style functions (think ORM-style filtering, like
name__contains='abc' or name='abc' or name__ne='something'). Supports all filter operations provided by QueryableList
  * These have been added to AdvancedHTMLParser.AdvancedHTMLParser (as
  filter/filterAnd and filterOr) to work on all nodes in the parser
  * These have been added to AdvancedTag (as filter/filterAnd and filterOr)
  which work on the tag itself and all children (and their children, and so
  on)
  * These have been added to TagCollection (as filter/filterAnd and filterOr)
  that work directly on the elements contained only
  * Also, TagCollection has filterAll/filterAllAnd and filterAllOr that work
  directly on the containing elements, and all children of those elements (and
  their children)

 This adds QueryableList as a dependency, but setup.py can be passed ""--no-deps"" to skip that installation (and the filter methods will be unavailable)

- Add ""find"" function on AdvancedHTMLParser, which supports a very very small subset of QueryableList (only equals, contains, and icontains) and can be used for ""similar"" functionality but without the QueryableList dependency, and only usable from the document level (AdvancedHTMLParser.AdvancedHTMLParser)

- Support javascript-style assignment and access on a handful of tags (The older ones, name, id, align, etc).
  You can now do things like:   myTag.name = 'hello'    to set the name, and    myTag.name   to access it 
  (previously you had to use setAttribute and getAttribute for everything)
  The names used here match what are used in HTML, and include the javascript events


- Fix where ""className"" could get out of sync with ""classList""/""classNames""
- No longer treat ""classname"" and ""class"" as the same attribute, they are in fact distinct on the attribute dict, but
  className maps to class on object-access

- Support binary-style attribute set/access, (like for ""hidden"" property, or ""checked"")
- Support attributes conditional on tag name, like ""checked"" on an input

- Change so accessing an attribute on an AdvancedTag which is not set returns None (undefined/null), instead of raising an AttributeError

- Implement ""cloneNode"" function from JS DOM
- Fix TagCollection __add__ and __sub__ were working on the inline element. Moved these to __iadd__ and __isub__ (for += and -=)
  and implemented add and subtract to work on copies
- Add ""isEqualNode"" JS DOM method as equivilant to the '==' operator on AdvancedTag
- Add ""contains"" JS DOM method to both AdvancedTag, TagCollection, and AdvancedHTMLParser
- Implemented ""in"" operator on Parser to check if an element ( or uuid if passed) is contained

- Implements ""hasChild"" method to see if an element is a direct child of another element
- Implement ""remove"" method on an AdvancedTag, to remove it from the parent.

- Some other minor DOM methods, (childElementCount)
- Rename on AdvancedTag ""attributes"" to ""_attributes"" in preparation of implementing DOM-style named node map

- Add ownerDocument to Tags which point to the document (parser), if associated with one

- Added some functions for accessing the whole of uids

- Proper quote-escaping within attribute values. \"" isn't understood across the board, but &quot; is, so switch from former to latter.

- Add DOM-style ""attributes"" to every AdvancedTag. This follows the horrible antiquated interface that DOM
  uses for ""attributes"", created before getAttribute/setAttribute were standardized.
  This is always available as .attributesDOM , and the dict impl always available as .attributesDict

  By default, we will retain the ""dict"" impl, as the NamedNodeMap impl is deprecated.
  There's a new function, toggleAttributesDOM which will change the global .attributes property to be the DOM (official) or Dict (sane and prior) impl.

- Some minor cleanups, doc updates, test updates, etc


* 6.8.0 
- Add ""getAllChildNodes"" to tags, which return all the children (and all their
children, on and so forth) of the given tag

- Add ""getAllNodes"" to AdvancedHTMLParser.AdvancedHTMLParser - which gets the
root nodes, all children of them, and all children all the way to the end

- Add ""getAllNodes"" to TagCollection, which returns those nodes contained
within, and all of their children (on and so forth)

- Add ""find"" method to AdvancedHTMLParser.AdvancedHTMLParser, which supports filtering by attr=value style, supporting
either single values or list of values (for ANY aka or), and some specials
( __contains and __icontains suffixes on keys for ""value contains"" or
""case-insensitive value contains"") This method is only available in one place.
7.0.0 will have a full filter implementation on the parser, tags, and tag
collections, but will require QueryableList to be installed. This will be
optional, and this method will remain as an incomplete version.

"
6045,ReleaseEvent,2016-10-21 20:17:12+00:00,68146968,vimalloc/flask-jwt-extended,238933,vimalloc,,,published,0.0.8,0.0.8,"* Removes option identity_lookup kwarg in create_access_token() function, introduced in 0.0.7. Now uses the decorator \@jwt.user_identity_loader to perform the same function. This is a breaking change."
6551,ReleaseEvent,2018-01-29 01:06:07+00:00,5063914,douglasmiranda/django-admin-bootstrap,542013,douglasmiranda,,,published,0.3.9,Django 2.0 Support!!!,"Now with Django 2.0 support #112.

Note I'm only officially supporting 1.11 and 2.0. It's hard to support many versions.

Need more contributors. =/

There was a problem with StackedInline #116, but it's fixed now 4b31f1ddce29b2ad2d1cb38bc53c7d0a422b8f55."
6728,ReleaseEvent,2017-07-04 13:36:26+00:00,27609645,web2py/pydal,5019985,gi0baro,33118,web2py,published,v17.07,pyDAL 17.07,"**July 2017 release**

- Various bugfixes
- Field.set_attributes now returns the instance
- [PostgreSQL] Added jsonb type and serialization/parsing support
- Added unix socket support in MySQL and PostgreSQL adapters
- [GCP] Added MySQL and PostgreSQL support"
7551,ReleaseEvent,2016-11-24 21:17:13+00:00,1257514,quantmind/pulsar,144320,lsbardel,144099,quantmind,published,1.6.1,,"Minor release with few improvements in the HTTPClient and ``Channels``

* ``HttpResponse.is_error`` is ``True`` when no status_code is available and the response is done
* ``HttpRequestException`` derives from ConnectionError
* Added query to request absolute_uri
* Channels improvements"
8108,ReleaseEvent,2017-03-09 13:47:35+00:00,61572326,DataDog/dd-trace-py,1560405,palazzem,365230,DataDog,published,v0.6.0,0.6.0,"**New integrations**
* Add support for asynchronous Python. This is a major improvement that adds support for `asyncio`, `aiohttp` and `gevent` (#161, docs: [asyncio][1] - [aiohttp][2] - [gevent][3])
* Add Celery integration (#135, #196, [docs][6])

**New features**
* Add explicit support for Python 3.5, and 3.6 (#215, see [supported versions][7])
* print the list of unfinished spans if the `debug_logging` is activated; useful in synchronous environments to detect unfinished/unreported traces (#210)

**Bugfixes**
* [mysql] `mysql` integration is patched when using `patch()` or `patch_all()` (#178)
* [django] set global tracer tags from Django `DATADOG_TRACE` setting (#159)
* [bottle] wrong `tracer` reference when `set_service_info` is invoked (#199)

**Breaking changes**
* Default port `7777` has been replaced with the new `8126` available from Datadog Agent 5.11.0 and above (#212)
* Removed the `ThreadLocalSpanBuffer`. It has been fully replaced by the `Context` propagation (#211)

**Migrate from 0.5.x to 0.6.0**

* Datadog Agent 5.11.0 or above is required.
* If you're using the `ThreadLocalSpanBuffer` manually, you need to use the [Context class][8] in your logic so that it is compliant with the `Context` propagation. Check the [Advanced usage][9] section.

**Advanced usage**
This is a list of new features that may be used for manual instrumentation when you're using a library or a framework that is not currently supported:
* Use `Context` propagation instead of a global buffer. This plays well with asynchronous programming where a context switching may happen while handling different logical execution flows (#172)
* `tracer.trace()` handles automatically the `Context` propagation and remains the preferable API
* Add `tracer.get_call_context()` to retrieve the current `Context` instance that is holding the entire trace for this logical execution ([docs][4])
* Add `start_span` as a way to manually create spans, while handling the Context propagation ([docs][5])

Read the [full changeset](https://github.com/DataDog/dd-trace-py/compare/v0.5.5...v0.6.0).

[1]: http://pypi.datadoghq.com/trace/docs/#module-ddtrace.contrib.asyncio
[2]: http://pypi.datadoghq.com/trace/docs/#module-ddtrace.contrib.aiohttp
[3]: http://pypi.datadoghq.com/trace/docs/#module-ddtrace.contrib.gevent
[4]: http://pypi.datadoghq.com/trace/docs/#ddtrace.Tracer.get_call_context
[5]: http://pypi.datadoghq.com/trace/docs/#ddtrace.Tracer.start_span
[6]: http://pypi.datadoghq.com/trace/docs/#module-ddtrace.contrib.celery
[7]: http://pypi.datadoghq.com/trace/docs/#supported-versions
[8]: https://github.com/DataDog/dd-trace-py/blob/853081c0f2707bcda59c50239505a5ceaed33945/ddtrace/context.py#L8
[9]: http://pypi.datadoghq.com/trace/docs/#advanced-usage"
