,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
82,ReleaseEvent,2017-02-26 13:33:44+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,v1.4.7,Stability upgrade,This release increases the stability of URH by fixing some crashes occuring when using the Gnuradio Backend.
182,ReleaseEvent,2016-01-04 22:54:13+00:00,48198706,dschep/ntfy,667763,dschep,,,published,v0.1.5,PyPi docs only update,Switched to RST so that PyPi looks prettier: https://pypi.python.org/pypi/ntfy
333,ReleaseEvent,2016-01-07 11:24:35+00:00,16644126,vasole/fisx,5636251,vasole,,,published,v1.0.5,1.0.5,- Correct error preventing compilation with Visual Studio 2015
814,ReleaseEvent,2016-10-29 14:10:12+00:00,63603286,cvium/irc_bot,675118,cvium,,,published,1.0.26,,
879,ReleaseEvent,2017-03-07 19:38:36+00:00,53005545,kislyuk/aegea,862013,kislyuk,,,published,v1.9.4,v1.9.4,"- Add aegea batch describe
    
    - Aegea batch submit: Tag batch-managed EBS volumes
    
    - Add aegea iam create_user"
1259,ReleaseEvent,2017-06-14 07:05:31+00:00,52478762,etingof/pysnmp,17447359,etingof,,,published,v4.3.8,PySNMP 4.3.8,"This is a patch release addressing important security bug introduced in 4.3.6: `msgAuthoritativeEngineTime` stopped changing over time and was returning the same timestamp (process start time). This is fixed to make it growing as it should.
"
1529,ReleaseEvent,2018-06-17 17:12:57+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,published,v2.4.2,v2.4.2,"Timestamp |  SHA | Message | Author
------------- | ------------- | ------------- | -------------
2018-06-17T17:12Z | 8e99f54d | (v2.4.2) Automated packaging of release by CapsuleCD | CapsuleCD
2018-06-17T17:08Z | b11232d7 | Merge 17d8e547510fc2018b81aa37719fa4d44da50181 into 36891c2c06c0a98c942ab21c7806be89789e101e | Adrien Ferrand
2018-06-11T13:21Z | 17d8e547 | Update cassettes for ovh | Adrien Ferrand
2018-06-11T13:21Z | 72d28b4c | Update domain_name | Adrien Ferrand
2018-06-11T13:18Z | c638a576 | Avoid to create two records of same type+name+content | Adrien Ferrand
"
1741,ReleaseEvent,2017-10-26 20:35:27+00:00,76513276,kislyuk/domovoi,862013,kislyuk,,,published,v1.3.0,v1.3.0,- Add step functions support
1894,ReleaseEvent,2016-02-10 20:07:07+00:00,43704742,sckott/habanero,577668,sckott,,,published,v0.2.0,habanero v0.2.0,"* user-agent strings now passed in every http request to Crossref, including a `X-USER-AGENT` header in case the `User-Agent` string is lost (#33)
* added a disclaimer to docs about what is actually searched when searching the Crossref API - that is, only what is returned in the API, so no full text or abstracts are searched (#32)
* improved http error parsing - now passes on the hopefully meaningful error messages from the Crossref API (#31)
* more tests added (#30)
* habanero now supports cursor for deep paging. note that cursor only works with requests to the `/works` route (#18)"
3388,ReleaseEvent,2016-08-05 22:00:12+00:00,65031294,xtrinch/fcm-django,7256491,xtrinch,,,published,0.1.3,0.1.3,
