,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
706,ReleaseEvent,2018-08-16 23:52:04+00:00,140285687,osmr/imgclsmob,25412623,osmr,,,published,v0.0.8,FD-MobileNet models,FD-MobileNet models are ready to use
789,ReleaseEvent,2016-07-16 21:22:57+00:00,62424052,althonos/pronto,8660647,althonos,,,published,v0.2.1,Release v0.2.1,"* Fix Relationships other than predefined ones not extracting
* Moved Relationship class properties `bottomup` and `topdown` to class methods"
1256,ReleaseEvent,2016-08-05 15:18:23+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,published,1.2.4,1.2.4,"Bugfixes
----------
* Update consumer_timeout_ms docstring - KafkaConsumer raises StopIteration, no longer ConsumerTimeout
* Use explicit subscription state flag to handle seek() during message iteration
* Fix consumer iteration on compacted topics (dpkp PR 752)
* Support ssl_password config when loading cert chains (amckemie PR 750)
"
1339,ReleaseEvent,2018-06-01 16:06:19+00:00,110824647,mattpitkin/psrqpy,1421092,mattpitkin,,,published,v0.5.3,v0.5.3,"The code can now return queries on parameters from [""expert"" mode](http://www.atnf.csiro.au/research/pulsar/psrcat/expert.html). It also now will always return the 'JName' by default for any query, unless explicitly told not to."
1497,ReleaseEvent,2016-12-14 05:42:46+00:00,27917780,astrikov-d/dartcms,1495520,astrikov-d,,,published,stable-0.0.65,stable-0.0.65,"- User groups.
- Security system for pages app."
1548,ReleaseEvent,2018-03-07 00:56:38+00:00,120862006,jborean93/pypsexec,8462645,jborean93,,,published,v0.1.0,Initial Release,Initial release of pypsexec
1646,ReleaseEvent,2017-01-22 15:56:49+00:00,49825187,thombashi/tcconfig,15517661,thombashi,,,published,v0.7.0,,"- #30: Filter routes support. Thanks to @JonathanLennox
- #39: Allow 100% packet loss/corruption settings. Thanks to @pdavies.
- #43: Multiple rules support. Thanks to @konetzed 
  - Add `--add` option
- Change default shaping algorithm from tbf to htb
- Python 3.6 support
- Improve log messages
- Bug fixes"
1845,ReleaseEvent,2017-06-05 19:24:38+00:00,66296944,ndokter/dsmr_parser,857280,ndokter,,,published,v0.10,v0.10,"- bugix: don't force full telegram signatures ([issue #25](https://github.com/ndokter/dsmr_parser/issues/25))
- removed unused code for automatic telegram detection as this needs reworking after the fix mentioned above
- InvalidChecksumError's are logged as warning instead of error."
2028,ReleaseEvent,2017-08-10 22:51:16+00:00,53907505,kata198/func_timeout,8461115,kata198,,,published,4.3.0,4.3.0,"* 4.3.0 - Aug 10 2017
  
- Ensure that functions wrapped with @func_set_timeout do not lose meta
information (such as name, docstrings, etc.). Special thanks to belongwqz on
github for noting the issue and suggesting functools.wraps


* 4.2.0 - Jun 4 2017
- Add ""stop"" method to StoppableThread (same as previous _stopThread method -
but with a 'public' name)
- Document StoppableThread a lot more
- Add ""raiseEvery"" to StoppableThread.stop to control the ""repeatEvery"" arg to
JoinThread (how often after the first raise the exception is retried)
"
2185,ReleaseEvent,2018-01-28 21:04:42+00:00,57872901,facelessuser/backrefs,1055125,facelessuser,,,published,3.0.3,3.0.3,"## 3.0.3

Jan 28, 2018

- **FIX**: Compiled search and replace objects should be hashable.
- **FIX**: Handle cases where a new compiled pattern object is passed back through compile functions.
"
2388,ReleaseEvent,2017-10-30 14:11:54+00:00,23618716,dave-shawley/ietfparse,350812,dave-shawley,,,published,1.4.3,Consistently & correctly order preference header values,
2520,ReleaseEvent,2017-06-23 08:34:46+00:00,4386648,earwig/mwparserfromhell,637235,earwig,,,published,v0.5,version 0.5,"- Added `Wikicode.contains()` to determine whether a Node or Wikicode object is
  contained within another Wikicode object.
- Added `Wikicode.get_ancestors()` and `Wikicode.get_parent()` to find all
  ancestors and the direct parent of a Node, respectively.
- Fixed a long-standing performance issue with deeply nested, invalid syntax
  (issue #42). The parser should be much faster on certain complex pages. The
  ""max cycle"" restriction has also been removed, so some situations where
  templates at the end of a page were being skipped are now resolved.
- Made `Template.remove(keep_field=True)` behave more reasonably when the
  parameter is already empty.
- Added the `keep_template_params` argument to `Wikicode.strip_code()`. If True,
  then template parameters will be preserved in the output.
- Wikicode objects can now be pickled properly (fixed infinite recursion error
  on incompletely-constructed StringMixIn subclasses).
- Fixed `Wikicode.matches()`'s behavior on iterables besides lists and tuples.
- Fixed len() sometimes raising ValueError on empty node lists.
- Fixed a rare parsing bug involving self-closing tags inside the attributes of
  unpaired tags.
- Fixed release script after changes to PyPI."
2606,ReleaseEvent,2016-10-29 11:38:15+00:00,71712658,thombashi/pytablereader,15517661,thombashi,,,published,v0.2.0,,"- Add markdown support
- Add file loader factory
- Bug fixes
"
2718,ReleaseEvent,2016-08-02 22:57:20+00:00,36317621,pipermerriam/eth-testrpc,824194,pipermerriam,,,published,v0.5.0,0.5.0 Release,
3230,ReleaseEvent,2017-02-09 23:01:25+00:00,32665798,sergey-dryabzhinsky/python-zstd,717597,sergey-dryabzhinsky,,,published,v1.1.3,Version 1.1.3,* update zstd from upstream to v1.1.3
3375,ReleaseEvent,2015-02-24 01:02:30+00:00,17879066,box/genty,2244693,potrebic,23900,box,published,1.2.0,Release 1.2.0,"Parametrized tests where the final parameters are not determined until test
execution time. Supported by the new decorator ``@genty_dataprovider``
"
4651,ReleaseEvent,2016-01-18 13:46:59+00:00,2562442,mozilla-services/cornice,229453,Natim,1066228,mozilla-services,published,1.2.0,,"- Adding the ability to define services imperatively. (#335)
- Clean cornice/statics/ files. (#345)

Bug fixes

- Convert ``None`` to ``colander.null``  before calling colander's ``deserialize`` function. (#342)
- Allow i18n of colander error messages (#206)
"
4654,ReleaseEvent,2018-02-02 09:06:36+00:00,51914365,mozilla-services/kinto-dist,229453,Natim,1066228,mozilla-services,published,5.1.4,," ## kinto
 
 **kinto 8.1.3 → 8.1.4**: https://github.com/Kinto/kinto/releases/tag/8.1.4
 
 **Bug fixes**
 
 - Allow inherited resources to set a custom model instance before instantiating (fixes #1472)
 - Fix collection timestamp retrieval when the stack is configured as readonly (fixes #1474)
"
4714,ReleaseEvent,2015-07-03 13:09:21+00:00,37462194,inveniosoftware/invenio-records,517546,tiborsimko,1157480,inveniosoftware,published,v0.1.0,Invenio-Records v0.1.0,"====================================
 Invenio-Records v0.1.0 is released
====================================

Invenio-Records v0.1.0 was released on July 3, 2015.

About
-----

Invenio-Records is a metadata storage module.

*This is an experimental development preview release.*

What's new
----------

- Initial public release.

Installation
------------

   $ pip install invenio-records

Documentation
-------------

   http://invenio-records.readthedocs.org/en/v0.1.0

Happy hacking and thanks for flying Invenio-Records.

| Invenio Development Team
|   Email: info@invenio-software.org
|   IRC: #invenio on irc.freenode.net
|   Twitter: http://twitter.com/inveniosoftware
|   GitHub: https://github.com/inveniosoftware/invenio-records
|   URL: http://invenio-software.org"
5631,ReleaseEvent,2017-07-26 20:11:03+00:00,16316451,GoogleCloudPlatform/google-cloud-python,520669,dhermes,2810941,GoogleCloudPlatform,published,vision-0.25.1,google-cloud-vision 0.25.1,"- Fixing broken links after docs rename (#3631)
- Add the ability to specify `AnnotateImageRequest` items in single-feature methods. (#3554)

PyPI: https://pypi.org/project/google-cloud-vision/0.25.1/
"
5655,ReleaseEvent,2018-02-28 20:24:01+00:00,16316451,GoogleCloudPlatform/google-cloud-python,250995,jonparrott,2810941,GoogleCloudPlatform,published,trace-0.19.0,google-cloud-trace 0.19.0,"### Dependencies

- The minimum version for `google-api-core` has been updated to version 1.0.0. This may cause some incompatibility with older google-cloud libraries, you will need to update those libraries if you have a dependency conflict. (#4944, #4946)

### Testing and internal changes

- Install local dependencies when running lint (#4936)
- Re-enable lint for tests, remove usage of pylint (#4921)
- Normalize all setup.py files (#4909)"
